"","count_(Intercept)","count_chlor","count_depth","count_DO","count_habitat","count_month","count_salinity2","count_sediment","count_turb","count_w_temp","zero_(Intercept)","zero_chlor","zero_depth","zero_DO","zero_habitat","zero_month","zero_salinity2","zero_sediment","zero_turb","zero_w_temp","df","logLik","AICc","delta","weight"
"167752",10.0899109706058,0.000750042671862388,0.197478293382837,0.0328881344012641,NA,NA,NA,"+",NA,-0.105657908656372,11.5065859612001,0.0431384996030634,-0.0996922908556318,-0.338003216560651,NA,NA,NA,"+",NA,-0.445802757258428,17,-1431.3338995507,2899.63867288782,45.1797026117733,2.21352093264047e-11
"4105",8.94846699583209,NA,NA,NA,"+",NA,NA,NA,NA,NA,-0.707973970458172,NA,NA,NA,"+",NA,NA,NA,NA,NA,7,-1442.59860004419,2899.71571860689,45.256748330848,2.12987133206214e-11
"232903",9.60470932911871,NA,0.233656016560694,0.114668844194455,NA,NA,NA,"+",0.00918048510311222,-0.130833909961201,11.4539093453709,NA,-0.116614629424042,-0.326772642682413,NA,NA,NA,"+",0.00604963049075726,-0.441221058524691,17,-1431.37740910686,2899.72569200012,45.2667217240783,2.11927674784331e-11
"4618",8.93982487235819,0.00423665213382561,NA,NA,"+",NA,NA,NA,NA,NA,-0.845341688427117,0.060333579355177,NA,NA,"+",NA,NA,NA,NA,NA,9,-1440.48587572448,2899.81287294429,45.3539026682438,2.02888098412125e-11
"173908",12.1419994568968,-0.010380863564366,0.205605446184562,NA,NA,"+",NA,"+",NA,-0.179977256378194,9.76611907815158,0.0469240192034472,-0.114586313522694,NA,NA,"+",NA,"+",NA,-0.474019387244005,17,-1431.42191794167,2899.81470966974,45.3557393937003,2.02701859075256e-11
"67717",6.54247245043138,NA,NA,0.304261529833166,NA,NA,NA,NA,-0.00381413370150423,NA,0.835728247865348,NA,NA,-0.244583533271778,NA,NA,NA,NA,0.00684471576958482,NA,7,-1442.65465444094,2899.82782740041,45.368857124362,2.01376715349391e-11
"204688",10.8711543224489,0.0222275109173729,0.166017199979128,0.149912131135251,"+",NA,NA,NA,0.00635090861614137,-0.197293512278016,14.7391302370449,0.0601421518842006,-0.203809531774495,-0.495730288755899,"+",NA,NA,NA,0.00408323752328518,-0.503767071070811,17,-1431.4459429467,2899.86275967981,45.4037894037606,1.97889980049755e-11
"70795",7.95548021425984,NA,0.164409016040024,NA,"+",NA,NA,NA,0.00130918499409779,NA,-0.116412187925796,NA,-0.183206073280947,NA,"+",NA,NA,NA,0.00755529631818027,NA,11,-1438.31444146598,2899.87416595083,45.4151956747819,1.96764598828454e-11
"231364",10.7410601164673,4.79918558584424e-05,0.239874388975419,NA,NA,NA,NA,"+",0.00729482268325244,-0.141574037287023,7.89041490416534,0.0417983056380732,-0.102966637358953,NA,NA,NA,NA,"+",0.00588564646534782,-0.406223492483613,17,-1431.48310983586,2899.93709345813,45.4781231820812,1.90670027782403e-11
"203149",11.9101337336198,NA,NA,0.137649482637635,"+",NA,NA,NA,0.0032173666124324,-0.188988025258834,12.3756340906968,NA,NA,-0.47068318340004,"+",NA,NA,NA,0.00832198274708504,-0.436412774577594,13,-1436.14092780135,2900.01518893604,45.5562186599968,1.83368280413124e-11
"201610",13.5901927156442,0.00503758355709917,NA,NA,"+",NA,NA,NA,0.00179882920255675,-0.212782318734185,7.43831249110449,0.0627304616199248,NA,NA,"+",NA,NA,NA,0.00963380473787427,-0.39775224859329,13,-1436.17063681368,2900.0746069607,45.6156366846576,1.78000717200005e-11
"169804",10.644193532317,0.00532956131962725,0.055916205348982,NA,"+",NA,NA,"+",NA,-0.0629950918735537,25.9096434178594,0.123179442282778,-1.97921429893584,NA,"+",NA,NA,"+",NA,-0.997764932070945,19,-1429.21904880759,2900.16358781125,45.7046175352102,1.70254972937488e-11
"11800",6.53498129974149,0.0200372007260527,0.229696214077167,0.155254289271857,NA,"+",NA,NA,NA,NA,0.71890973348293,0.038590002341308,-0.0914165538913101,-0.195305714856317,NA,"+",NA,NA,NA,NA,11,-1438.46146409391,2900.16821120669,45.7092409306465,1.69861849471425e-11
"207253",9.05059239236908,NA,NA,0.279476892293255,NA,"+",NA,NA,-0.00336987261628988,-0.108798221726304,13.7236246939715,NA,NA,-0.429404386931527,NA,"+",NA,NA,0.00635030389851247,-0.525533423807182,11,-1438.52934335188,2900.30396972263,45.8449994465873,1.5871437426868e-11
"7696",6.62648154448758,0.0184282273720448,0.156199298393986,0.161066441664329,"+",NA,NA,NA,NA,NA,2.81785411226457,0.054259378304831,-0.185435860695901,-0.345432188658978,"+",NA,NA,NA,NA,NA,13,-1436.28825964458,2900.3098526225,45.8508823464567,1.58248209818652e-11
"239059",11.881969659238,NA,0.244496174797186,NA,NA,"+",NA,"+",0.00611409788935925,-0.188252712065963,9.74799718805108,NA,-0.131373826492719,NA,NA,"+",NA,"+",0.00721072074036213,-0.468271796581693,17,-1431.72059836121,2900.41207050882,45.9531002327735,1.50363516471878e-11
"205201",12.4210810240804,NA,NA,NA,NA,"+",NA,NA,-0.00803072715772386,-0.15819447860673,8.34802435640892,NA,NA,NA,NA,"+",NA,NA,0.00999376484475474,-0.435158132562266,9,-1440.84962769944,2900.5403768942,46.0814066181579,1.41020125290184e-11
"75412",7.58228933687234,0.0136663226494614,0.261496126674361,NA,NA,"+",NA,NA,0.00174945923568849,NA,-0.951956824231954,0.0365595171787013,-0.0921280314477349,NA,NA,"+",NA,NA,0.0053256412597198,NA,11,-1438.66279578684,2900.57087459255,46.1119043165027,1.38886043170101e-11
"146206",12.3289783916308,0.00241548721586035,NA,0.119920240753291,"+","+",NA,NA,NA,-0.197852546931377,16.1189109687748,0.0621486950925591,NA,-0.586712347792216,"+","+",NA,NA,NA,-0.55468163984841,15,-1434.1360533262,2900.5797989601,46.120828684051,1.38267688753336e-11
"42067",8.11547300308659,NA,0.206029150321729,NA,NA,"+",NA,"+",NA,NA,-0.159684378301808,NA,-0.138801473391805,NA,NA,"+",NA,"+",NA,NA,13,-1436.49971754238,2900.73276841809,46.2737981420419,1.2808663242525e-11
"33346",9.0946323662076,-0.0494693280535564,NA,NA,NA,NA,NA,"+",NA,NA,-1.00918234832038,0.0515364674550217,NA,NA,NA,NA,NA,"+",NA,NA,11,-1438.76320946318,2900.77170194522,46.3127316691748,1.25617313043648e-11
"210331",13.5057150666992,NA,0.143415188368105,NA,"+","+",NA,NA,0.00358913529961466,-0.249077199932846,10.9480477983259,NA,-0.268285668342881,NA,"+","+",NA,NA,0.00888456960644145,-0.501731574421498,15,-1434.24738920324,2900.80247071417,46.3435004381222,1.23699557571257e-11
"76951",6.36872696456185,NA,0.232130063386811,0.174500953433961,NA,"+",NA,NA,0.00398484592465911,NA,0.765410392801036,NA,-0.105324912720856,-0.184732168635032,NA,"+",NA,NA,0.00577698406798608,NA,11,-1438.78667253991,2900.81862809868,46.3596578226379,1.22704252707284e-11
"69769",8.96446430959088,NA,NA,NA,"+",NA,NA,NA,-0.00091746505479332,NA,-0.881672049303992,NA,NA,NA,"+",NA,NA,NA,0.00926571145955397,NA,9,-1441.01105596741,2900.86323343015,46.4042631541006,1.19997912257434e-11
"205714",13.3760809285056,-0.0426998327050912,NA,NA,NA,"+",NA,NA,-0.00727613250036984,-0.189431172130778,8.68795571805576,0.0504962653897585,NA,NA,NA,"+",NA,NA,0.00738784698817562,-0.464083903240295,11,-1438.85543549296,2900.95615400479,46.4971837287444,1.14550303392328e-11
"203662",11.7212533219871,0.010088173898952,NA,0.150227668293859,"+",NA,NA,NA,0.00342419605320028,-0.186251007834278,13.1137897890072,0.0627384499854532,NA,-0.48549963074498,"+",NA,NA,NA,0.00610253213628169,-0.469984864570855,15,-1434.4439262946,2901.1955448969,46.7365746208538,1.01627951591739e-11
"169291",11.1299407818769,NA,0.0394908714166765,NA,"+",NA,NA,"+",NA,-0.0814879805745178,19.1352593688883,NA,-1.38697972246087,NA,"+",NA,NA,"+",NA,-0.729340086449808,17,-1432.22599251827,2901.42285882294,46.9638885468962,9.07094597102911e-12
"166726",8.90114680087613,-0.038591868694851,NA,0.149604160201102,NA,NA,NA,"+",NA,-0.0471292468589971,11.1742115774021,0.050261472588003,NA,-0.367088788491101,NA,NA,NA,"+",NA,-0.438259243966489,15,-1434.61794122423,2901.54357475616,47.0846044801119,8.53963774921649e-12
"212383",11.7144645152467,NA,0.163394503563733,0.120960675832507,"+","+",NA,NA,0.00500768686229277,-0.219533658982996,16.531907887426,NA,-0.197199846249425,-0.532105219106125,"+","+",NA,NA,0.00557447113687912,-0.559555291824281,17,-1432.30318417928,2901.57724214497,47.118271868922,8.3970872886947e-12
"100036",7.77052843230756,0.000239806459409675,0.23377526558003,NA,NA,NA,NA,"+",0.00586845921718246,NA,-0.754975273371817,0.0366893771971282,-0.0889787925790169,NA,NA,NA,NA,"+",0.00466167158191265,NA,15,-1434.7502299873,2901.8081522823,47.349182006255,7.4814739574182e-12
"8722",8.92033689658062,-0.0394998813993282,NA,NA,NA,"+",NA,NA,NA,NA,-1.19823814345851,0.0544353944731317,NA,NA,NA,"+",NA,NA,NA,NA,7,-1443.65220186986,2901.82292225823,47.3639519821904,7.42642687346794e-12
"71308",7.8947266124192,0.0160119069929519,0.16858132942086,NA,"+",NA,NA,NA,0.00167372053937595,NA,-0.197986355104981,0.0531308785285235,-0.184049018140941,NA,"+",NA,NA,NA,0.0055619732995238,NA,13,-1437.08090096112,2901.89513525557,47.4361649795219,7.1630677009773e-12
"13339",8.0009124767367,NA,0.153973833503802,NA,"+","+",NA,NA,NA,NA,0.162558610895045,NA,-0.216107980429928,NA,"+","+",NA,NA,NA,NA,11,-1439.33138568837,2901.9080543956,47.4490841195548,7.11694648561155e-12
"175960",12.0012324610405,-0.00942412916252178,0.207199760072364,0.01042817662865,NA,"+",NA,"+",NA,-0.177415587816541,14.549443941175,0.0380635165979904,-0.0931360598161291,-0.397520649215912,NA,"+",NA,"+",NA,-0.553230742656139,19,-1430.10983089187,2901.94515197982,47.4861817037768,6.98615250995132e-12
"68230",6.97330607617226,-0.0201897186613572,NA,0.264348566443513,NA,NA,NA,NA,-0.00389341840205285,NA,0.164287634499811,0.0396768792999499,NA,-0.183734394222851,NA,NA,NA,NA,0.00474812706240664,NA,9,-1441.61480899854,2902.07073949241,47.6117692163693,6.56095532161084e-12
"36424",7.58345253913627,0.0025855634361572,0.19499840327356,0.0640296572770247,NA,NA,NA,"+",NA,NA,0.937571490748857,0.0381820503858373,-0.0925278045131304,-0.200638024106149,NA,NA,NA,"+",NA,NA,15,-1434.8969215228,2902.1015353533,47.6425650772521,6.4607040001369e-12
"32833",8.77762202122933,NA,NA,NA,NA,NA,NA,"+",NA,NA,-0.671189487498552,NA,NA,NA,NA,NA,NA,"+",NA,NA,9,-1441.68094999125,2902.20302147783,47.7440512017847,6.14104687193011e-12
"101575",6.71732624460949,NA,0.225343126097768,0.134471371974919,NA,NA,NA,"+",0.00792526084661428,NA,1.04985312266154,NA,-0.102750950357648,-0.200917083242091,NA,NA,NA,"+",0.00528089864834702,NA,15,-1434.96986031267,2902.24741293302,47.788442656979,6.00624343280752e-12
"72847",6.47119674907309,NA,0.163396386489186,0.174750511685582,"+",NA,NA,NA,0.00333095338436573,NA,2.53733716582691,NA,-0.173965757891725,-0.31540777260339,"+",NA,NA,NA,0.00560588622829559,NA,13,-1437.28492986537,2902.30319306406,47.8442227880187,5.84104333900654e-12
"241111",10.7550574781227,NA,0.240648697213317,0.0969536752644854,NA,"+",NA,"+",0.00778222415473279,-0.172104721008525,14.567978919712,NA,-0.108060949514393,-0.39929217607168,NA,"+",NA,"+",0.00466516257470786,-0.546847160369498,19,-1430.32766730207,2902.38082480023,47.9218545241833,5.61866205321946e-12
"209305",14.1481944734484,NA,NA,NA,"+","+",NA,NA,0.000971629686537173,-0.235371358323178,8.57514455359117,NA,NA,NA,"+","+",NA,NA,0.00998302973402355,-0.436079192948551,13,-1437.3387420087,2902.41081735074,47.951847074693,5.53503168976538e-12
"207766",10.3418301251495,-0.027075442311594,NA,0.221111043006301,NA,"+",NA,NA,-0.00375906572708583,-0.138161207137707,13.2774250284256,0.0416855369492739,NA,-0.371579710388897,NA,"+",NA,NA,0.00418016004122071,-0.536575763118098,13,-1437.3735640748,2902.48046148292,48.0214912068805,5.34560765902962e-12
"73873",8.94664937812843,NA,NA,NA,NA,"+",NA,NA,-0.00794989946946395,NA,-1.11125593553659,NA,NA,NA,NA,"+",NA,NA,0.00916008081279913,NA,7,-1444.0089943905,2902.53650729951,48.0775370234683,5.19788762502273e-12
"13852",7.97238448341998,0.0164670676565267,0.150899024811454,NA,"+","+",NA,NA,NA,NA,0.00681966929603115,0.0612744945132378,-0.227592372534062,NA,"+","+",NA,NA,NA,NA,13,-1437.4131122597,2902.55955785274,48.1005875766969,5.13832443279096e-12
"70282",8.95717679502937,0.00304872562674911,NA,NA,"+",NA,NA,NA,-0.000879713824667787,NA,-0.974247775397931,0.0533399375087395,NA,NA,"+",NA,NA,NA,0.00774548837215979,NA,11,-1439.70271347076,2902.65070996038,48.1917396843342,4.90939632736944e-12
"42580",8.16907789155045,-0.00532290217691356,0.201750978089633,NA,NA,"+",NA,"+",NA,NA,-0.592234559868921,0.0428070205605701,-0.103295301465327,NA,NA,"+",NA,"+",NA,NA,15,-1435.23562940127,2902.77895111023,48.3199808341856,4.60448308107285e-12
"210844",13.1750736566104,0.0138952398704072,0.151574131998211,NA,"+","+",NA,NA,0.00403679226616457,-0.23826332229442,10.7284042886996,0.0603547209873339,-0.247174818101179,NA,"+","+",NA,NA,0.00702651403105976,-0.500350532798245,17,-1432.90594872078,2902.78277122796,48.323800951915,4.59569664132626e-12
"172882",11.9747268596292,-0.0597125906569519,NA,NA,NA,"+",NA,"+",NA,-0.125155813982823,9.06528530907717,0.056110979848246,NA,NA,NA,"+",NA,"+",NA,-0.462370634941452,15,-1435.24093576311,2902.78956383391,48.3305935578669,4.5801147385561e-12
"10774",6.36857724014821,-0.0161575421666461,NA,0.316255341041208,NA,"+",NA,NA,NA,NA,0.703137301016347,0.0462737599614422,NA,-0.241116702544497,NA,"+",NA,NA,NA,NA,9,-1441.99370167642,2902.82852484817,48.3695545721212,4.491755219152e-12
"229825",10.1059460155004,NA,NA,NA,NA,NA,NA,"+",-0.00412623507401425,-0.0558560787368073,6.84844592851,NA,NA,NA,NA,NA,NA,"+",0.00956327770608817,-0.367315027181135,13,-1437.58405352002,2902.90144037337,48.4424700973218,4.33094507434141e-12
"8209",8.65447565903368,NA,NA,NA,NA,"+",NA,NA,NA,NA,-0.761007279132099,NA,NA,NA,NA,"+",NA,NA,NA,NA,5,-1446.31806706622,2902.91136349023,48.4523932141892,4.30951005680017e-12
"211357",12.3346067189708,NA,NA,0.134737866944033,"+","+",NA,NA,0.00254315751465536,-0.205286202990395,15.1558106153146,NA,NA,-0.52788301065918,"+","+",NA,NA,0.00692563842527695,-0.531802253909558,15,-1435.30196706603,2902.91162643975,48.4526561637035,4.30894350225662e-12
"233416",9.40401836090383,0.00765350887257156,0.240840523449772,0.124561602694308,NA,NA,NA,"+",0.00923919628265157,-0.128504178579872,11.2007368709184,0.0380738005160629,-0.0918525453568386,-0.302791271204756,NA,NA,NA,"+",0.00399358072621705,-0.450252396111672,19,-1430.59794955575,2902.92138930757,48.4624190315303,4.28796093349024e-12
"34885",6.86170931156562,NA,NA,0.253299187313526,NA,NA,NA,"+",NA,NA,1.80815066223075,NA,NA,-0.323523838250842,NA,NA,NA,"+",NA,NA,11,-1439.84109215055,2902.92746731997,48.4684970439262,4.27494957445122e-12
"230338",10.5634434850113,-0.0477250306666907,NA,NA,NA,NA,NA,"+",-0.00214963471976301,-0.0659159900481316,7.1860945520796,0.0498925991757585,NA,NA,NA,NA,NA,"+",0.00696509399682699,-0.394026882939271,15,-1435.31019981481,2902.92809193732,48.4691216612769,4.273614679073e-12
"71821",7.31589180358953,NA,NA,0.19387680232855,"+",NA,NA,NA,0.00121943652849871,NA,1.7217482277009,NA,NA,-0.305651310264705,"+",NA,NA,NA,0.00736303198028551,NA,11,-1439.95657392551,2903.15843086989,48.6994605938448,3.80870993441564e-12
"234955",12.7470787636268,NA,0.0762340922824743,NA,"+",NA,NA,"+",0.0108976103189574,-0.170606884492695,15.1088181337043,NA,-0.668086752399604,NA,"+",NA,NA,"+",0.0091677822917867,-0.643144840033687,19,-1430.7751619488,2903.27581409368,48.8168438176399,3.59160407412576e-12
"107731",7.81544028224219,NA,0.233797027013971,NA,NA,"+",NA,"+",0.00545182067726942,NA,-0.500611870264585,NA,-0.11347850109942,NA,NA,"+",NA,"+",0.00660591638653075,NA,15,-1435.51185596773,2903.33140424316,48.8724339671135,3.4931497811329e-12
"239572",11.9898593619619,-0.00654728560415434,0.238181717627571,NA,NA,"+",NA,"+",0.00591992089111581,-0.189591165334843,9.63449936339459,0.0402904963333995,-0.101422365089563,NA,NA,"+",NA,"+",0.00517105325592956,-0.476934849308031,19,-1430.81575773273,2903.35700566154,48.8980353854945,3.44871995991682e-12
"15391",6.83645090934175,NA,0.15259028799197,0.141744120576588,"+","+",NA,NA,NA,NA,3.34981414000869,NA,-0.191541379724377,-0.389886705882803,"+","+",NA,NA,NA,NA,13,-1437.88890657498,2903.51114648329,49.052176207244,3.19290999531653e-12
"98497",8.91067969870024,NA,NA,NA,NA,NA,NA,"+",-0.00421318205864746,NA,-0.952520398553248,NA,NA,NA,NA,NA,NA,"+",0.00820785287481526,NA,11,-1440.157000299,2903.55928361687,49.1003133408258,3.11697867241859e-12
"235468",11.3340922209152,0.0192884934443215,0.094480754504689,NA,"+",NA,NA,"+",0.0118509438669983,-0.107305772909493,26.756330226044,0.120044980812952,-2.03630843823392,NA,"+",NA,NA,"+",0.00529829793874593,-1.03580985814963,21,-1428.53427575462,2903.64280893499,49.1838386589457,2.98948609891884e-12
"212896",11.0445234902367,0.0203660155572434,0.171029968943717,0.144232596249303,"+","+",NA,NA,0.00592834865630564,-0.203252108215401,16.6417856923084,0.0561969855072981,-0.186019116009404,-0.538875744005415,"+","+",NA,NA,0.00297546509410235,-0.568757859694269,19,-1430.95982385911,2903.64513791429,49.1861676382473,2.98600689943444e-12
"74386",9.16277056624698,-0.0340852829295393,NA,NA,NA,"+",NA,NA,-0.00744803874955518,NA,-1.36522523809495,0.0448760582661672,NA,NA,NA,"+",NA,NA,0.00659942665309196,NA,9,-1442.4402777163,2903.72167692792,49.2627066518789,2.87389284558568e-12
"35398",7.78708175859957,-0.0369805703473681,NA,0.161752112565308,NA,NA,NA,"+",NA,NA,0.797420349197124,0.0449538166513265,NA,-0.230399115224814,NA,NA,NA,"+",NA,NA,13,-1437.99430412992,2903.72194159317,49.2629713171236,2.87351256097168e-12
"44119",7.63006489002227,NA,0.198902344202168,0.0684855255316167,NA,"+",NA,"+",NA,NA,1.83200264475952,NA,-0.116714540034381,-0.267678471213447,NA,"+",NA,"+",NA,NA,15,-1435.73968619351,2903.78706469472,49.3280944186754,2.78145346300523e-12
"12313",8.90652901944674,NA,NA,NA,"+","+",NA,NA,NA,NA,-0.667418457469592,NA,NA,NA,"+","+",NA,NA,NA,NA,9,-1442.51915467555,2903.87943084643,49.4204605703826,2.65591849399367e-12
"209818",14.1006761939521,0.000778036527653093,NA,NA,"+","+",NA,NA,0.00098655346815675,-0.233355295838567,8.86035564107014,0.0600255648382422,NA,NA,"+","+",NA,NA,0.00874027650931749,-0.455974236070372,15,-1435.79183736685,2903.8913670414,49.4323967653518,2.64011491905618e-12
"77464",5.8377792380442,0.0255156592867931,0.252657464831415,0.206973807459676,NA,"+",NA,NA,0.0048556311703999,NA,0.229885440956496,0.0337995894581685,-0.0836560170450968,-0.15062283733643,NA,"+",NA,NA,0.00420561165696855,NA,13,-1438.07917481676,2903.89168296684,49.4327126907988,2.63969791224983e-12
"171343",11.3820474745508,NA,0.130222549306061,-0.00702942552414192,"+",NA,NA,"+",NA,-0.120961318548444,14.6097370649149,NA,-0.220135086396876,-0.542240883133239,"+",NA,NA,"+",NA,-0.46137786246721,19,-1431.12075877944,2903.96700775496,49.5080374789168,2.54212943330906e-12
"174934",10.3061029406663,-0.0488175981836542,NA,0.137723921576737,NA,"+",NA,"+",NA,-0.0994826333805791,14.2896051229269,0.0445148540861792,NA,-0.423281313996898,NA,"+",NA,"+",NA,-0.548842831575997,17,-1433.50868266544,2903.98823911729,49.5292688412442,2.51528573194592e-12
"75925",6.49041592867109,NA,NA,0.30068802245551,NA,"+",NA,NA,-0.00309765279448849,NA,0.842062452029282,NA,NA,-0.245196135321008,NA,"+",NA,NA,0.00685588021467894,NA,9,-1442.60180807188,2904.04473763909,49.5857673630439,2.44522500997052e-12
"12826",8.88758555129394,0.00711068058538609,NA,NA,"+","+",NA,NA,NA,NA,-0.854734139715329,0.0606538118496271,NA,NA,"+","+",NA,NA,NA,NA,11,-1440.43492006303,2904.11512314493,49.6561528688894,2.36066744418994e-12
"231877",7.58431817812646,NA,NA,0.243246915580267,NA,NA,NA,"+",-0.000308927403944648,-0.0297070107854205,10.9125157125406,NA,NA,-0.363368991772783,NA,NA,NA,"+",0.00697575449883311,-0.423218266745122,15,-1435.90947469042,2904.12664168854,49.6676714124978,2.3471107944268e-12
"99010",9.15215052469916,-0.0466043649990353,NA,NA,NA,NA,NA,"+",-0.00242114220757092,NA,-1.14477913134749,0.043327476047008,NA,NA,NA,NA,NA,"+",0.00570890690874593,NA,13,-1438.23169629126,2904.19672591585,49.7377556398073,2.26628745199807e-12
"79003",7.92380881427278,NA,0.161056954229696,NA,"+","+",NA,NA,0.00208330006177802,NA,-0.134582632398436,NA,-0.188890569193359,NA,"+","+",NA,NA,0.00778073722626053,NA,13,-1438.26372174375,2904.26077682084,49.8018065447977,2.19485844880856e-12
"37963",8.79137523903194,NA,0.119327538194676,NA,"+",NA,NA,"+",NA,NA,0.298119506454217,NA,-0.231114284103295,NA,"+",NA,NA,"+",NA,NA,15,-1436.00233109666,2904.31235450102,49.8533842249763,2.13897922237648e-12
"73360",6.18013949067473,0.0231815535924779,0.170162181009463,0.198470742265552,"+",NA,NA,NA,0.0039160413794024,NA,2.39602962767872,0.0509544782919358,-0.173252494721749,-0.307181187716425,"+",NA,NA,NA,0.00318464741105138,NA,15,-1436.05728625286,2904.42226481342,49.9632945373746,2.0246028546119e-12
"168778",12.0592749245473,-0.000415630817330444,NA,NA,"+",NA,NA,"+",NA,-0.115799976632334,7.2479054080835,0.0680351180966929,NA,NA,"+",NA,NA,"+",NA,-0.375082140752667,17,-1433.78026529326,2904.53140437292,50.0724340968777,1.91708112212074e-12
"178012",11.8133361316265,-0.00120612496080051,0.0577246233954672,NA,"+","+",NA,"+",NA,-0.107530978834314,25.6334864297841,0.128156615626359,-2.10787650436355,NA,"+","+",NA,"+",NA,-0.976742255432358,21,-1428.98838796904,2904.55103336383,50.0920630877818,1.89835796761493e-12
"211870",12.0748560424763,0.00679545741778693,NA,0.144918910475696,"+","+",NA,NA,0.00280343629251813,-0.198507635137355,15.4380501957436,0.058339217119186,NA,-0.529658179357426,"+","+",NA,NA,0.00474448720667044,-0.550092191559384,17,-1433.82781103096,2904.62649584833,50.1675255722826,1.82806502249305e-12
"171856",11.1404239497783,0.00905323130341885,0.130918251862266,0.00813853296423291,"+",NA,NA,"+",NA,-0.116642867560132,14.951740173972,0.0640340964559821,-0.208747651282179,-0.521962311540252,"+",NA,NA,"+",NA,-0.494235959398663,21,-1429.073601922,2904.72146126973,50.2624909936885,1.74329209105101e-12
"15904",6.63811158704244,0.0201031903596271,0.153183745098734,0.158321477988498,"+","+",NA,NA,NA,NA,2.79111766808733,0.0556868399739998,-0.190532705901952,-0.345310333522035,"+","+",NA,NA,NA,NA,15,-1436.24756049201,2904.80281329172,50.3438430156757,1.67380473749297e-12
"38476",8.86593525497495,0.00924380706772843,0.105628041339524,NA,"+",NA,NA,"+",NA,NA,0.304303732636097,0.0654311973254404,-0.275492472305043,NA,"+",NA,NA,"+",NA,NA,17,-1433.93699484604,2904.84486347848,50.3858932024336,1.63898021387168e-12
"72334",7.18746374183249,0.0104945105100657,NA,0.206267729351669,"+",NA,NA,NA,0.00143797266040325,NA,1.54759538976693,0.0517829544462446,NA,-0.294305836477571,"+",NA,NA,NA,0.00539774810930349,NA,13,-1438.70188864959,2905.13711063252,50.6781403564742,1.41616236124586e-12
"77977",8.91554727980633,NA,NA,NA,"+","+",NA,NA,-0.000193053138347024,NA,-0.888540778248168,NA,NA,NA,"+","+",NA,NA,0.00933088678070644,NA,11,-1440.97699227634,2905.19926757155,50.7402972955097,1.37282708743135e-12
"36937",9.56634888174648,NA,NA,NA,"+",NA,NA,"+",NA,NA,-0.572750919212186,NA,NA,NA,"+",NA,NA,"+",NA,NA,13,-1438.76095131331,2905.25523595996,50.7962656839118,1.33494218910898e-12
"170830",11.912056472164,-0.000325149782753405,NA,0.00786219528080029,"+",NA,NA,"+",NA,-0.111460779541778,13.5402102158234,0.0669390593658389,NA,-0.538249308173047,"+",NA,NA,"+",NA,-0.457431842573077,19,-1431.78318266839,2905.29185553285,50.8328852568052,1.31072209175455e-12
"177499",13.4729234443143,NA,0.050533866451262,NA,"+","+",NA,"+",NA,-0.185565428491209,16.5272161267235,NA,-0.710750093809215,NA,"+","+",NA,"+",NA,-0.686513911539593,19,-1431.79820865986,2905.3219075158,50.8629372397595,1.29117442212227e-12
"37450",9.57674862903603,-0.000963187375805356,NA,NA,"+",NA,NA,"+",NA,NA,-0.695090243263719,0.0603445045103427,NA,NA,"+",NA,NA,"+",NA,NA,15,-1436.62293351618,2905.55355934006,51.0945890640141,1.14995900834809e-12
"102088",6.52600745154987,0.00905828448552725,0.233585591988781,0.147684807444113,NA,NA,NA,"+",0.00804820050960599,NA,0.565926519548213,0.0340051784362184,-0.083309851645889,-0.167777918773349,NA,NA,NA,"+",0.00352883743834048,NA,17,-1434.30480715414,2905.58048809469,51.1215178186408,1.13457929782515e-12
"233929",12.7723614872001,NA,NA,NA,"+",NA,NA,"+",0.00811764250449806,-0.148186908941684,7.0157052084968,NA,NA,NA,"+",NA,NA,"+",0.0100411565023597,-0.366260590362831,17,-1434.31526971365,2905.60141321371,51.1424429376643,1.12277057684393e-12
"232390",8.91866774855214,-0.0387884992371124,NA,0.148561919780983,NA,NA,NA,"+",5.21875851907663e-05,-0.0476341386888412,10.751146288938,0.0442345819472643,NA,-0.318222455126007,NA,NA,NA,"+",0.00459198300311864,-0.441524162396829,17,-1434.32241296466,2905.61569971572,51.1567294396759,1.1147789219718e-12
"14878",7.3287830995552,0.0114376817538974,NA,0.18714844024745,"+","+",NA,NA,NA,NA,2.17946985700519,0.0573322587284056,NA,-0.360614147531291,"+","+",NA,NA,NA,NA,13,-1439.03712861608,2905.8075905655,51.348620289451,1.01279180820184e-12
"241624",10.7525389083645,0.000138724153957105,0.240438228334682,0.095095257273517,NA,"+",NA,"+",0.0076738732722742,-0.171221604851938,14.1653483880761,0.0348327104961327,-0.0879454424730215,-0.369491740502842,NA,"+",NA,"+",0.00278445069998052,-0.550340446738265,21,-1429.67103451873,2905.9163264632,51.4573561871507,9.59198475377473e-13
"100549",6.92565657691017,NA,NA,0.246402416456021,NA,NA,NA,"+",-0.00039984483471441,NA,0.911478459142143,NA,NA,-0.23502200659224,NA,NA,NA,"+",0.00634478988894382,NA,13,-1439.10895026278,2905.95123385888,51.4922635828398,9.42602169778013e-13
"179551",13.08386745442,NA,0.148012557436781,-0.0247081275848462,"+","+",NA,"+",NA,-0.18572296741741,17.7859297275638,NA,-0.188209807454354,-0.616727237357228,"+","+",NA,"+",NA,-0.572284890788461,21,-1429.69403621798,2905.96232986171,51.5033595856612,9.37387091617644e-13
