cond((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),df,logLik,AICc,delta,weight
7.13000574985768,+,0.144523191329392,,,,+,,,-0.300618981118446,,+,9,-1390.89743393433,2800.63598936399,25.9457662495647,1.97103488211661e-07
7.897361983134,+,0.173976403865992,,,+,,,+,-0.281058251600378,,,10,-1389.83654045936,2800.70594476848,26.0157216540483,1.9032843963065e-07
7.32239658464851,+,,,,,+,,+,-0.279179556017323,,+,11,-1388.75980876219,2800.76490054325,26.0746774288195,1.84799845293204e-07
7.22058306411866,+,,,,,+,,,-0.381245856904249,-0.191300833889573,,6,-1394.18922135535,2800.7655394849,26.0753163704717,1.84740816563451e-07
7.29732123148034,+,,,,,+,0.286118715008873,+,,,,8,-1392.0624645386,2800.79469651906,26.10447340463,1.82067106134717e-07
7.18186306343277,+,,0.356808420758461,0.357986246119477,+,+,,,,0.049864593350805,+,12,-1387.68128380211,2800.84124059001,26.151017475579,1.77878956385907e-07
7.72542131857475,+,,0.428910009566948,,+,,,,,-0.120479064383317,,7,-1393.17876426997,2800.87604705846,26.1858239440312,1.74810068983593e-07
7.15461205329759,+,0.121160472990773,0.324216768280372,0.390701147308884,+,+,,,,0.0411726731335104,+,13,-1386.58523867389,2800.90381068111,26.2135875666772,1.72400154279244e-07
7.19552408924479,+,0.0596990237343316,0.497476362072823,,,,,,,,,5,-1395.33227171183,2800.93977278147,26.2495496670363,1.69327922208959e-07
6.86393102381549,+,0.126154038931577,,0.462910028224788,,+,0.414189141284303,,,0.0567897870711246,+,11,-1388.85060616244,2800.94649534374,26.2562722293105,1.6875971893849e-07
7.88727486896811,+,0.156123181202644,,,+,+,,+,-0.272485324166154,-0.138538189606204,+,15,-1384.32252240738,2800.95273712245,26.2625140080186,1.68233859529602e-07
7.20921251061083,+,,,0.332454175340953,+,+,,,-0.264030282101545,0.0248984061209243,+,12,-1387.74106980511,2800.96081259601,26.2705894815822,1.67555945028213e-07
7.28884844574197,+,0.138271247154108,,,,+,,+,-0.289734005635418,-0.144516812537644,+,13,-1386.6200211927,2800.97337571873,26.2831526043019,1.66506730879826e-07
7.79485818138314,+,,,,+,,,+,-0.285750293283571,-0.155203995296976,,10,-1389.97072203029,2800.97430791035,26.2840847959187,1.66429140874085e-07
7.30199172416616,+,,,,,,0.459918735189444,,-0.321201618715908,0.00123239908287657,+,9,-1391.06927442578,2800.97967034688,26.2894472324556,1.65983505710714e-07
7.31981525959066,+,,0.456104990836174,,,+,,,,,+,8,-1392.16805546395,2801.00587836977,26.3156552553414,1.63822644846243e-07
7.2301408193275,+,0.157216053107472,,,,,,+,-0.295735445417797,,,8,-1392.16881349807,2801.007394438,26.3171713235706,1.63698508748349e-07
7.78134781735622,+,,0.386764566527476,,+,,,,,,+,9,-1391.11806317402,2801.07724784336,26.3870247289292,1.58079753078421e-07
7.00092042715515,+,,,0.428264225993051,,+,0.462563663019086,,,0.0649232684651059,+,10,-1390.02418600948,2801.08123586873,26.3910127542995,1.57764854106129e-07
7.30334258878171,+,,0.454014536357433,,,,,,,0.000797352508685975,+,8,-1392.21030736681,2801.09038217549,26.4001590610574,1.57045018444477e-07
6.72311620965874,+,0.14017026503128,,0.473828076016658,,+,,,,0.075271987844878,+,10,-1390.02990727685,2801.09267840347,26.4024552890369,1.56864816327859e-07
7.31551047283701,+,,,0.409521382218289,+,+,,,,-0.013417408852849,,8,-1392.21222913926,2801.09422572037,26.404002605942,1.5674350347021e-07
7.14390701597258,+,,,,,,,,-0.349830302228996,-0.130133667374167,,5,-1395.42873149067,2801.13269233915,26.4424692247185,1.5375761349077e-07
7.27410925923424,+,,,,,,0.267485697000819,+,,-0.0180026526420565,,8,-1392.23202170097,2801.1338108438,26.4435877293663,1.53671648228484e-07
7.30318061174036,+,,,,,,,+,-0.2817562385848,-0.0312524658276334,+,11,-1388.94459965884,2801.13448233654,26.4442592221108,1.53620062190474e-07
7.1942891483707,+,0.15379793057908,,0.417669473798148,+,+,,,,,+,11,-1388.94507465352,2801.1354323259,26.4452092114734,1.5354711080512e-07
7.27336798956824,+,0.0649267781156484,0.492688645425057,,,+,,,,-0.15962948159095,,7,-1393.32822936139,2801.1749772413,26.4847541268691,1.50540924832997e-07
7.73650019831582,+,,,,+,+,,,-0.354843390263443,-0.186673198042399,,8,-1392.27559746883,2801.22096237953,26.5307392650975,1.47119091332927e-07
7.29392059132167,+,0.134356697000745,,,,+,0.488728498777387,,-0.332106863676624,-0.108051790444315,+,11,-1389.00832345388,2801.26192992664,26.5717068122071,1.4413619199534e-07
7.19440327680212,+,,,,,,0.25423196022121,,,,,4,-1396.54211388621,2801.26687617425,26.5766530598207,1.43780165777419e-07
7.6940181454907,+,,,,+,,,,-0.323669583894247,-0.129220289384464,,7,-1393.39058181881,2801.29968215614,26.6094590417101,1.41440978303499e-07
7.83256093307668,+,0.0725649105646834,0.504222423172504,,+,+,,+,,,,11,-1389.04729689827,2801.33987681541,26.6496537009812,1.38626766135048e-07
7.22856120138706,+,,0.501581055874571,,,+,,,,,,5,-1395.55320433428,2801.38163802636,26.6914149119316,1.3576216668814e-07
7.91403382669871,+,0.0713192224832593,0.464668218230627,,+,+,,+,,-0.111036210192697,+,15,-1384.54175864206,2801.39120959181,26.7009864773763,1.35113990708292e-07
7.81666654193563,+,,,,+,+,,+,-0.262747936466117,,+,13,-1386.83511253874,2801.40355841081,26.7133352963856,1.34282311805111e-07
7.96756389831315,+,,,,+,+,0.265838863873652,,,,,7,-1393.48238495941,2801.48328843735,26.7930653229182,1.29034443809871e-07
7.96617198665497,+,,,,+,,0.26565301621418,,,-0.000314027446301146,,7,-1393.48295807509,2801.4844346687,26.7942115542683,1.28960513334886e-07
8.25319643120031,+,,,,+,,0.555018840762871,+,,,+,12,-1388.03177727904,2801.54222754386,26.8520044294301,1.25287340307778e-07
8.02466347120397,+,,,,+,+,0.269689665066817,+,,-0.0490395229787681,,11,-1389.18263246557,2801.61054795001,26.9203248355789,1.21079774127416e-07
7.68718956374721,+,,0.438237009870092,,+,,,,,,,6,-1394.61844158804,2801.62397995028,26.9337568358469,1.20269326876316e-07
7.79077521515103,+,0.188416954003196,,,+,+,,,-0.309694300870407,,,8,-1392.50617266527,2801.68211277241,26.9918896579779,1.16823845644275e-07
7.7785644981587,+,0.100807803289236,0.416050131140524,,+,,,,,-0.128974693948026,,8,-1392.52340765024,2801.71658274233,27.0263596279051,1.1482764012058e-07
7.22514497903046,+,,,,,+,,,-0.330250604194747,,+,8,-1392.53680762644,2801.74338269474,27.0531595803077,1.13299215770842e-07
7.38855019937654,+,,,,,+,0.532468757223414,,-0.357012606042104,-0.0919710893934493,+,10,-1390.35525945725,2801.74338276426,27.0531596498358,1.132992118321e-07
7.80944247096,+,,,,+,,,+,-0.263337518287295,-0.0269127029660645,+,13,-1387.01508555129,2801.76350443592,27.0732813214909,1.1216504197757e-07
7.81132942649943,+,0.173124130333371,,,+,+,,,-0.29714360745664,-0.0726319314321321,+,12,-1388.17206304125,2801.82279906827,27.1325759538436,1.08888460434694e-07
7.26922590893548,+,0.136209922478773,,0.393885161406316,+,,,,,-0.00766319903196416,+,11,-1389.30837138427,2801.8620257874,27.1718026729723,1.06773599467708e-07
7.25059577368057,+,0.0803058151239366,,,,+,0.283367553013245,+,,,,9,-1391.52776390171,2801.89664929875,27.2064261843216,1.04941068928446e-07
7.23597022259591,+,0.0925837817800457,,,,,0.256808656457598,+,,-0.0339255992371233,,9,-1391.535140341,2801.91140217732,27.2211790628953,1.04169825516959e-07
6.85376402909875,+,,,0.44004316313532,,+,,,,0.0886406817568182,+,9,-1391.536426656,2801.91397480733,27.2237516928967,1.0403591645086e-07
7.77577854250988,+,,0.434546524619168,,+,+,,,,-0.158328668286536,,8,-1392.6273038252,2801.92437509225,27.2341519778238,1.03496319071573e-07
7.37472632608613,+,,,,,+,,+,-0.307660443659336,-0.122210179307717,+,12,-1388.22367366149,2801.92602030876,27.2357971943343,1.03411217152686e-07
8.00354618701205,+,0.109876572034406,,,+,+,0.264197493114926,,,,,8,-1392.642545713,2801.95485886786,27.2646357534345,1.01930800822454e-07
8.01010154057398,+,0.108694543039579,,,+,,0.255973213058709,,,-0.0152154847820027,,8,-1392.64925958385,2801.96828660957,27.2780634951369,1.0124874277683e-07
7.5529753376961,+,0.131966297405122,,0.397364024514449,+,+,0.498151485250001,,,0.0401322032075314,+,13,-1387.14843767176,2802.03020867685,27.3399855624198,9.81620078682653e-08
7.200843404626,+,,,,,,,,-0.32425843155805,-0.000195984403133137,+,8,-1392.68534332691,2802.04045409567,27.3502309812448,9.76604382212406e-08
7.75345401332165,+,,,,+,+,,,-0.308498415269637,,+,10,-1390.5447555764,2802.12237500257,27.4321518881438,9.37410405097013e-08
8.05862618272812,+,0.0984392519311356,,,+,+,0.262278859345895,+,,-0.0570603927740729,,12,-1388.36345472928,2802.20558244435,27.5153593299197,8.99210777294732e-08
7.15536444923613,+,0.0901915269551729,,,,,0.252693756216146,,,,,5,-1395.98775601217,2802.25074138214,27.5605182677073,8.79134583368581e-08
7.80961341059311,+,0.0807795500839069,0.370584146678947,,+,,,,,,+,10,-1390.62322558702,2802.27931502381,27.5890919093808,8.66663840836294e-08
8.26146633058646,+,0.0889968887796801,,,+,,0.535860370647006,+,,,+,13,-1387.29479117195,2802.32291567723,27.6326925628018,8.47974740372906e-08
7.74092073702221,+,,,,+,,,,-0.30210104954456,0.00123974764651412,+,10,-1390.66686313722,2802.3665901242,27.676367009773,8.29658047194161e-08
7.14767094790487,+,0.151897605708784,,,,+,,,-0.318638070644268,-0.074928434726163,+,10,-1390.68661790274,2802.40609965524,27.7158765408094,8.13429173582057e-08
7.63440707532872,+,,,0.357944940883375,+,+,0.546302191209081,,,0.0490763897005931,+,12,-1388.46490832906,2802.4084896439,27.7182665294731,8.12457710892071e-08
7.24065718438775,+,,,0.377509869169677,+,+,,,,,+,10,-1390.71889756139,2802.47065897255,27.7804358581252,7.87591221164363e-08
7.14821824634683,+,,,,,,,,-0.340198643330886,,,4,-1397.15482459094,2802.4922975837,27.8020744692731,7.79115961958957e-08
7.27082899985605,+,,,0.371745621293959,+,,,,,0.0252851608904415,+,10,-1390.75185064113,2802.53656513202,27.8463420175926,7.62060630919232e-08
8.26886871674348,+,,,,+,,0.606644835034542,,,,+,9,-1391.86799198348,2802.57710546228,27.8868823478542,7.4676904119516e-08
7.69564001650569,+,,,,+,,,,-0.315937831399119,,,6,-1395.10462269664,2802.59634216748,27.9061190530547,7.39620785576143e-08
7.33227790665647,+,,,,,+,0.248304226277971,+,,-0.0646250600423599,,9,-1391.88019396473,2802.60150942478,27.9112863103492,7.37712346536908e-08
7.10133243576547,+,0.166329177951221,,,,+,,,-0.330289745259832,,,6,-1395.13037443994,2802.64784565407,27.957622539639,7.20817409937305e-08
7.2776607537006,+,0.0587416345586603,0.447250123102217,,,+,,,,,+,9,-1391.92485612026,2802.69083373585,28.000610621421,7.05489451054645e-08
7.2666411061303,+,0.06298825642914,0.446701775882084,,,,,,,-0.00998873168182838,+,9,-1391.92850981821,2802.69814113175,28.0079180173179,7.02916508933609e-08
7.84468504744076,+,,,,+,+,,+,-0.287649675002117,-0.111333517871449,+,14,-1386.38763705943,2802.78484349685,28.094620382421,6.73095309334494e-08
7.2728043544433,+,,,,,,,+,-0.2982680663358,,,7,-1394.15181245435,2802.82214342722,28.1319203127873,6.6065843932859e-08
7.72759281463142,+,0.0786000334746228,0.428978828653359,,+,,,,,,,7,-1394.18800130105,2802.89452112062,28.2042980061956,6.37177410589525e-08
7.89372035758523,+,0.177027576645272,,,+,+,,+,-0.280463755426207,,,11,-1389.82715572941,2802.8995944777,28.2093713632671,6.35563144631129e-08
8.30005027713426,+,,,,+,+,0.600924002445555,+,,,+,13,-1387.64869907114,2803.03073147562,28.3405083611901,5.95227061585018e-08
7.15351412766403,+,0.147359416841991,,0.431908158157728,+,+,,,,0.0668187333619691,+,12,-1388.77726913989,2803.03321126556,28.3429881511288,5.94489499889757e-08
7.19816342928885,+,0.058841158494566,0.497838503109036,,,+,,,,,,6,-1395.33129111401,2803.04967900222,28.3594558877921,5.89614648606398e-08
7.81455348185667,+,0.0878427140382014,0.422284148214574,,+,+,,,,-0.160240112967835,,9,-1392.14305055575,2803.12722260684,28.4369994924077,5.67191723495729e-08
7.32705388975243,+,,0.459393681696467,,,+,,,,-0.0245756783388931,+,9,-1392.14542230105,2803.13196609742,28.4417429829946,5.65848083211167e-08
7.2290297102922,+,0.157591265560948,,,,+,,+,-0.295659013550871,,,9,-1392.1686705374,2803.17846257013,28.4882394557008,5.5284485001299e-08
7.78903184505413,+,,0.388782927089204,,+,+,,,,,+,10,-1391.09179338856,2803.21645062688,28.5262275124537,5.42443196611843e-08
7.78134270779863,+,,0.386663944373458,,+,,,,,0.0012366726446609,+,10,-1391.11797273974,2803.26880932925,28.5785862148218,5.28426658132216e-08
7.1995543823372,+,,,,,+,0.254303699714968,,,,,5,-1396.53748824683,2803.35020585146,28.6599827370351,5.07352364363271e-08
7.19542553683429,+,,,,,,0.25052048748236,,,-0.00678388130842612,,5,-1396.53904704478,2803.35332344735,28.6631003329203,5.06562120616702e-08
7.80570201778192,+,,,,+,,,+,-0.278884907543453,,,9,-1392.31580089618,2803.47272328768,28.7825001732481,4.77205417493981e-08
8.28060627798577,+,0.0911085441772607,,,+,,0.584263371596147,,,,+,10,-1391.23213068648,2803.49712522272,28.8069021082915,4.71418424937269e-08
7.3968762061898,+,,,,,,0.428966697873917,+,,,+,10,-1391.23241650515,2803.49769686006,28.8074737456323,4.71283704003665e-08
7.96794854939282,+,,,,+,+,0.264379688314584,,,-0.00264726019722389,,8,-1393.48205244316,2803.63387232819,28.9436492137611,4.40263108725284e-08
7.28768698675788,+,0.0843712075327467,,,,+,0.241720097164314,+,,-0.0713152632886467,,10,-1391.30505328842,2803.6429704266,28.9527473121707,4.38264878650024e-08
7.24056235571945,+,,,,,+,,,-0.345519005333579,-0.0536812270741021,+,9,-1392.42795563983,2803.69703277498,29.0068096605487,4.2657674800785e-08
7.69111141623535,+,,0.439383407135828,,+,+,,,,,,7,-1394.60982385922,2803.73816623695,29.0479431225203,4.17893062390625e-08
8.25311776122915,+,,,,+,,0.553900788091363,+,,-0.00610988877928282,+,13,-1388.0296393577,2803.79261204873,29.1023889343041,4.06670250734124e-08
7.90959835186248,+,,,,+,,,+,,,+,11,-1390.39575934833,2804.03680171552,29.3465786010925,3.59929374013129e-08
8.00486707896205,+,0.110278724431074,,,+,+,0.259956140079767,,,-0.0077218171694683,,9,-1392.63968041377,2804.12048232286,29.430259208435,3.45180519541957e-08
7.76039475140889,+,,,,+,+,,,-0.320910143811907,-0.0458112082689155,+,11,-1390.46510022227,2804.17548346341,29.4852603489785,3.35817196865906e-08
7.18849039191434,+,,,0.398194251662254,+,+,,,,0.0822548805806304,+,11,-1390.47304783589,2804.19137869065,29.501155576223,3.33158829369239e-08
8.2949361315967,+,0.0777998651203085,,,+,+,0.573767529374635,+,,,+,14,-1387.09689453158,2804.20335844116,29.5131353267302,3.31169214263542e-08
7.3116917119856,+,,,,,,,+,,,+,9,-1392.68990110692,2804.22092370916,29.5307005947348,3.2827341126466e-08
7.15707521978452,+,0.0930490466595791,,,,,0.242346340719165,,,-0.018682730410026,,6,-1395.96435475576,2804.31580628572,29.6255831712938,3.13063342980877e-08
7.1488560533658,+,0.0919958625710642,,,,+,0.252525891759347,,,,,6,-1395.98226216655,2804.3516211073,29.6613979928688,3.07507086656569e-08
7.93301420897288,+,0.100487641469264,,,+,,,+,,,+,12,-1389.46359324446,2804.40585947469,29.7156363602658,2.99279808245467e-08
7.16843404366101,+,,,,,+,,,-0.345425778825671,,,5,-1397.06685602683,2804.40894141145,29.7187182970238,2.98818982674492e-08
7.81087951062433,+,0.0834332260348929,0.371351287794951,,+,,,,,-0.0143961081000981,+,11,-1390.6109623459,2804.46720771068,29.7769845962484,2.90239031877672e-08
7.80992366482155,+,0.0805567342233095,0.370727391905736,,+,+,,,,,+,11,-1390.62315925623,2804.49160153134,29.8013784169075,2.86720513576981e-08
8.26219727783745,+,0.0943200958669415,,,+,,0.52955487346915,+,,-0.0286695066428823,+,14,-1387.24801939759,2804.50560817317,29.8153850587382,2.84719532741269e-08
8.29942356647591,+,,,,+,+,0.626108260095337,,,,+,10,-1391.76706643797,2804.56699672571,29.8767736112782,2.76113033574401e-08
7.70553736780286,+,,,,+,+,,,-0.320839090132264,,,7,-1395.04017378756,2804.59886609364,29.9086429792092,2.71748128694409e-08
7.34293152645028,+,0.0781445824608297,,,,,0.407996048275078,+,,,+,11,-1390.68758171348,2804.62044644582,29.9302233313897,2.68831681320224e-08
8.3363301358906,+,,,,+,+,0.617241902673456,+,,-0.093697499912537,+,14,-1387.33745799675,2804.68448537149,29.9942622570602,2.60360185433346e-08
7.29805660132392,+,,,,,+,,+,-0.302992053726675,,,8,-1394.03616676195,2804.74210096576,30.0518778513338,2.52966787090067e-08
8.27001900473039,+,,,,+,,0.607253498769535,,,0.00783054388322774,+,10,-1391.86427864857,2804.7614211469,30.0711980324727,2.50534870196077e-08
7.28536100158897,+,0.0600142222621066,0.451012485133899,,,+,,,,-0.0275076228429525,+,10,-1391.89625225604,2804.82536836185,30.1351452474246,2.42651074915078e-08
7.441723140261,+,,,,,+,0.480148529438244,+,,,+,11,-1390.86902277592,2804.98332857071,30.2931054562769,2.24223741946691e-08
7.25626076352855,+,0.088851848937095,,,,,,+,,,+,10,-1391.9828536274,2804.99857110456,30.3083479901316,2.22521368319784e-08
7.72597506231077,+,0.0801441076135524,0.428110044275895,,+,+,,,,,,8,-1394.18500093887,2805.0397693196,30.3495462051715,2.17984514719069e-08
7.79354302808533,+,,0.391305577743287,,+,+,,,,-0.0183609135807799,+,11,-1391.0791211691,2805.40352535707,30.7133022426424,1.81734350493576e-08
7.20713530151596,+,,,,,+,0.245734794804997,,,-0.0157436698835681,,6,-1396.52567081776,2805.43843840972,30.7482152952939,1.78589429579576e-08
7.81836259517287,+,,,,+,+,,+,-0.283497903594394,,,10,-1392.22477138627,2805.48240662232,30.7921835078864,1.74706142275187e-08
8.02750957080365,+,0.130267044193082,,,+,,,+,,-0.170033331817983,,10,-1392.29784949521,2805.62856284018,30.9383397257516,1.62394289929578e-08
7.33385757190053,+,,,,,,0.450955944433389,,,,+,7,-1395.56286452277,2805.64424756406,30.954024449627,1.61125715941226e-08
8.29602170046166,+,0.0870519539110702,,,+,+,0.596019730493047,,,,+,11,-1391.20644683208,2805.65817668302,30.9679535685914,1.60007444960972e-08
8.27968642934462,+,0.092699737357071,,,+,,0.583203296180695,,,-0.00885959528964032,+,11,-1391.22737973898,2805.70004249683,31.0098193824038,1.5669283723265e-08
7.39793102686751,+,,,,,,0.427380931985163,+,,-0.00904590301481671,+,11,-1391.22775546358,2805.70079394603,31.010570831605,1.56633974937655e-08
8.33860668960544,+,0.0852195195721616,,,+,+,0.593156086129967,+,,-0.105359222647881,+,15,-1386.70351700185,2805.71472631139,31.0245031969589,1.55546625788438e-08
7.97059659586956,+,,,,+,,,+,,-0.157663289680835,,9,-1393.56532056803,2805.97176263139,31.2815395169564,1.3678732822651e-08
7.86969266551055,+,,,,+,,,,,,+,8,-1394.65177850645,2805.97332445477,31.283101340337,1.36680551099993e-08
7.91831078865847,+,,,,+,+,,+,,,+,12,-1390.32839100006,2806.1354549859,31.445231871473,1.26037715776037e-08
8.02921453451062,+,,,,+,+,,+,,-0.216067491126871,,10,-1392.58542937046,2806.20372259069,31.5134994762611,1.21808165264169e-08
7.35055410326711,+,,,,,,,+,,-0.157125199378398,,7,-1395.84896322635,2806.21644497122,31.5262218567937,1.21035779599555e-08
7.91225993856449,+,,,,+,,,+,,-0.0183245013321787,+,12,-1390.37653300935,2806.23173900448,31.5415158900541,1.20113746873027e-08
7.32809773186349,+,,,,,+,,+,,,+,10,-1392.60533052446,2806.24352489868,31.5533017842536,1.19408004410603e-08
7.44183859067864,+,,,,,+,,+,,-0.218212518935557,,8,-1394.78727513301,2806.24431770788,31.5540945934476,1.19360679909176e-08
7.31453505477373,+,,,,,,,+,,-0.0187922061677571,+,10,-1392.66969659058,2806.37225703093,31.6820339164992,1.11964311277038e-08
7.90057347995827,+,0.10672787765607,,,+,,,,,,+,9,-1393.76883072928,2806.37878295388,31.688559839451,1.11599571432308e-08
7.30430349099426,+,0.116365490005609,,,,,,+,,-0.167533105389469,,8,-1394.8798214976,2806.42941043706,31.7391873226338,1.08810024609912e-08
7.94238869925072,+,0.108588855214238,,,+,,,+,,-0.0432391019885879,+,13,-1389.35671599539,2806.44676532411,31.7565422096827,1.07869916532854e-08
7.15802552312715,+,0.0929036089034285,,,,+,0.241998323916884,,,-0.019347296573589,,7,-1395.96427996175,2806.44707844201,31.7568553275837,1.07853029853847e-08
7.38475527909347,+,0.0664217756610471,,,,+,0.451576548562145,+,,,+,12,-1390.48436513378,2806.44740325335,31.7571801389172,1.07835515332891e-08
8.07020465546493,+,0.11376224294289,,,+,+,,+,,-0.219017584590419,,11,-1391.60986892899,2806.46502087685,31.7747977624226,1.06889784077704e-08
7.49182828280917,+,,,,,+,0.503244341586971,+,,-0.097702183738963,+,12,-1390.53518102416,2806.54903503409,31.8588119196643,1.02492658294795e-08
7.93457334127765,+,0.0989974018055406,,,+,+,,+,,,+,13,-1389.45991672946,2806.65316679225,31.96294367782,9.72928293856968e-09
7.81620784000617,+,0.0819094421645803,0.373868859634674,,+,+,,,,-0.0234224241144981,+,12,-1390.60229585095,2806.68326468768,31.9930415732483,9.58396366196642e-09
8.30910403326399,+,,,,+,+,0.632563377223503,,,-0.028859404297478,+,11,-1391.73592084689,2806.71712471264,32.0269015982112,9.42307282243893e-09
7.22474457938492,+,,,,,,,,,,+,6,-1397.1658238107,2806.71874439559,32.028521281165,9.41544471642275e-09
7.34354132953296,+,0.0831455650760362,,,,,0.40193107091587,+,,-0.0277888962131484,+,12,-1390.64386461121,2806.7664022082,32.0761790937668,9.19373698357171e-09
7.28405819791328,+,0.0792319675578553,,,,,0.428510294745917,,,,+,8,-1395.10908994505,2806.88794733196,32.1977242175267,8.65164890554509e-09
7.39166303284847,+,0.098852239305446,,,,+,,+,,-0.220619619744727,,9,-1394.07841382702,2806.99794914937,32.3077260349364,8.18864975333716e-09
7.25916875261798,+,0.0959340368854692,,,,,,+,,-0.0394642353725488,+,11,-1391.89394593914,2807.03317489715,32.3429517827221,8.04568678795151e-09
7.26489595053533,+,0.085883220679381,,,,+,,+,,,+,11,-1391.96755968954,2807.18040239794,32.4901792835099,7.47468811532601e-09
7.17325150874252,+,0.0927368009573403,,,,,,,,,+,7,-1396.52833105236,2807.57518062324,32.8849575088066,6.1357559024468e-09
7.36285992273937,+,,,,,+,0.472232816331572,,,,+,8,-1395.472892757,2807.61555295586,32.9253298414319,6.01314024695724e-09
7.95186052629637,+,0.128445967748196,,,+,,,,,-0.144144753034824,,7,-1396.57904215913,2807.67660283678,32.9863797223516,5.83236264839909e-09
7.89423886127759,+,,,,+,,,,,-0.133565470259344,,6,-1397.6638426089,2807.71478199199,33.0245588775606,5.72208127043383e-09
7.33495149494094,+,,,,,,0.451839985766697,,,0.0109076226598961,+,8,-1395.55567397577,2807.78111539341,33.0908922789799,5.53541143631577e-09
8.30894732697523,+,0.0890850517518754,,,+,+,0.604230113689449,,,-0.0348546211244905,+,12,-1391.16068559335,2807.80004417248,33.1098210580526,5.48326928228454e-09
7.43579056510015,+,0.0728234119640516,,,,+,0.477067704043117,+,,-0.105711789750171,+,13,-1390.0927414558,2807.91881624493,33.2285931304996,5.16711998897208e-09
7.93921717075128,+,,,,+,+,,+,,-0.0635249172151981,+,13,-1390.18398115915,2808.10129565163,33.4110725372029,4.71654135798968e-09
7.35841086994778,+,,,,,+,,+,,-0.0687895268922611,+,11,-1392.43681162703,2808.11890627293,33.4286831585055,4.67519305561287e-09
7.86983392183232,+,,,,+,,,,,0.00422499537858074,+,9,-1394.65071009289,2808.14254168111,33.4523185666849,4.62026818964979e-09
7.86976885277355,+,,,,+,+,,,,,+,9,-1394.65177763409,2808.14467676351,33.454453649083,4.61533849480097e-09
7.89167864130328,+,0.111483305886316,,,+,+,,,,,+,10,-1393.7329048381,2808.49867352596,33.8084504115309,3.86664354889998e-09
7.96159266164186,+,0.104680279016531,,,+,+,,+,,-0.0765595861580019,+,14,-1389.24866331971,2808.50689601741,33.8166729029804,3.85077946006917e-09
7.90148884980756,+,0.109764144571777,,,+,,,,,-0.0160466884363179,+,10,-1393.75330439691,2808.53947264359,33.8492495291589,3.78856481985843e-09
7.97524838574604,+,,,,+,,,+,,,,8,-1395.9914118169,2808.65259107566,33.9623679612305,3.58023362206604e-09
7.23849204585282,+,,,,,,,,,-0.132872703544401,,4,-1400.3124442089,2808.80753681962,34.1173137051951,3.31333483050009e-09
7.22517641773573,+,,,,,,,,,0.00699465255714717,+,7,-1397.1628836868,2808.84428589213,34.1540627776999,3.25300975939803e-09
7.22741350322676,+,,,,,+,,,,,+,7,-1397.16453016061,2808.84757883974,34.1573557253123,3.24765817087197e-09
7.33860441018056,+,,,,,,,+,,,,6,-1398.23489672367,2808.85689022153,34.1666671071039,3.23257322097292e-09
7.29743193534244,+,0.0913112199900156,,,,+,,+,,-0.0790414040716924,+,12,-1391.74349673461,2808.965666455,34.2754433405662,3.06145522356334e-09
7.93760429808177,+,,,,+,+,,,,-0.167501081931475,,7,-1397.2430391657,2809.00459684993,34.3143737354963,3.00243963155792e-09
7.30253349291043,+,0.0748985510993049,,,,+,0.44188167840919,,,,+,9,-1395.08315578094,2809.00743305721,34.3172099427843,2.99818487852885e-09
7.2835974173396,+,0.0796856689925392,,,,,0.428181710369424,,,-0.00258610744280609,+,9,-1395.10868626833,2809.05849403198,34.3682709175537,2.9226086118153e-09
8.02313231349327,+,0.103658471650835,,,+,,,+,,,,9,-1395.13774309487,2809.11660768507,34.4263845706369,2.83890879475671e-09
7.88526675117923,+,,,,+,,,,,,,5,-1399.48673571296,2809.24870078372,34.5584776692881,2.65746643753095e-09
7.19576415512018,+,0.112070802414607,,,,,,,,-0.141352535482171,,5,-1399.53088429259,2809.33699794297,34.6467748285445,2.54269520347155e-09
7.98111084530739,+,0.118718770242119,,,+,+,,,,-0.170017023553549,,8,-1396.33484821361,2809.33946386908,34.6492407546516,2.53956208613509e-09
7.16252554387598,+,0.0957981511457783,,,,+,,,,,+,8,-1396.51333473175,2809.69643690536,35.0062137909304,2.12443342010794e-09
7.17205198347495,+,0.0943841607370986,,,,,,,,-0.00915750555817743,+,8,-1396.52326336946,2809.71629418078,35.0260710663492,2.10344505569044e-09
7.30354414825458,+,0.0906481472581501,,,,,,+,,,,7,-1397.60887484385,2809.73626820621,35.0460450917803,2.08254247408268e-09
7.37122421317088,+,,,,,+,0.478152340868084,,,-0.0218597151951473,+,9,-1395.45518600241,2809.75149350015,35.0612703857246,2.06674900474867e-09
7.93190559650151,+,0.103462100630642,,,+,,,,,,,6,-1398.72792984973,2809.84295647365,35.152733359223,1.97436209606675e-09
7.29630984011877,+,,,,,+,,,,-0.1694091881822,,5,-1399.8329348039,2809.9410989656,35.2508758511758,1.87981639694103e-09
7.22406551447745,+,,,,,,,,,,,3,-1402.10807827421,2810.32524745752,35.6350243430893,1.55131020111275e-09
7.86819256656722,+,,,,+,+,,,,0.00659765444437576,+,10,-1394.6501367122,2810.33313727416,35.6429141597337,1.54520247971144e-09
7.89225077111771,+,0.111641424031929,,,+,+,,,,-0.00212203609346454,+,11,-1393.73273242432,2810.71074786751,36.0205247530848,1.27934683164953e-09
