cond((Int)),zi((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),zi(depth2),zi(salinity2),df,logLik,AICc,delta,weight
7.6653832784676,-1.7653210734146,+,0.158808626608209,1.05320267121607,,+,,,+,-0.181544548020887,0.0184149838102915,+,-1.42644626739116,-1.05929383386202,18,-1355.61723441431,2750.57105419448,25.6669971191213,6.15851034525625e-07
7.69740657516595,-1.76531218085376,+,,,,+,,0.14357679083886,,-0.16754260951112,,,-1.42643760710542,-1.05928445245611,10,-1364.82174431364,2750.67635247705,25.7722954016913,5.84265770590262e-07
7.55764101504843,-1.76531453704796,+,0.166073298300734,1.08545377938878,0.124518401111495,+,,,+,,0.0531030435975639,+,-1.42644774189706,-1.05928320998319,18,-1355.67199462103,2750.68057460792,25.7765175325544,5.83033648322077e-07
7.79323530533084,-1.76531185826794,+,0.1999306989343,,,+,,,,,-0.0882870732172379,,-1.42644941070666,-1.05927846863667,10,-1364.84426397487,2750.72139179951,25.8173347241432,5.71255348353458e-07
7.57033495340616,-1.76529380072664,+,0.16471569433248,1.04176763163879,0.0715304414082262,+,+,0.173147700775081,+,,0.0990750969815599,,-1.42642764836702,-1.0592749058669,17,-1356.95502839096,2750.88093056832,25.9768734929626,5.27456775756633e-07
7.83444335460888,-1.7653163969396,+,0.239405246621126,,,+,,0.143528833196413,,-0.267546905589348,,,-1.42643980331015,-1.05928542950677,11,-1363.82951360523,2750.90431022933,26.000253153964,5.21326794478743e-07
7.61702448014417,-1.76533832881724,+,0.156429713258322,1.01515878419355,,+,+,0.154668912099342,+,-0.0809344314178486,0.0534945613137482,,-1.42644752922302,-1.0592993348383,17,-1356.97460171737,2750.92007722115,26.0160201457916,5.17233074439185e-07
7.58510725895749,-1.7653116091118,+,0.162783945861409,1.00057820716767,0.0258102893573599,+,+,0.113869207444804,+,-0.0937003947425429,,,-1.4264425189583,-1.05927831974622,17,-1356.99697929016,2750.96483236673,26.0607752913643,5.05787196777104e-07
7.47980954791641,-1.76531548603,+,0.178158991451949,1.02545610829756,0.0915307913437377,+,,0.186196110141018,+,-0.0365476864504696,0.138821571973398,,-1.42645053321517,-1.05928691353981,17,-1357.00985999944,2750.99059378529,26.0865367099236,4.99314077618506e-07
7.77909732686642,-1.76531268334317,+,0.196631309248038,,,+,+,,,,,,-1.42643831568173,-1.05928581867336,10,-1364.98631281756,2751.00548948489,26.1014324095236,4.95609075641009e-07
6.32987237518925,-1.7653153745088,+,0.134858045869904,1.25024340610559,0.198962092188884,,+,,+,-0.184046465159278,,+,-1.42643967099935,-1.05928715435589,17,-1357.02129742956,2751.01346864552,26.1094115701576,4.93635742430987e-07
7.7866340847384,-1.76531643369301,+,0.204264086714097,,0.052798759535528,+,,,,,,,-1.42644538280616,-1.05928532015422,10,-1364.99651934768,2751.02590254512,26.121845469756,4.9057635368822e-07
7.92986972338008,-1.76531421854744,+,,,,+,,,+,,,,-1.42643953556323,-1.05928777036533,11,-1363.89170491648,2751.02869285183,26.1246357764635,4.89892401663013e-07
7.83403580468342,-1.76531720804255,+,,,-0.0551709130291889,+,,0.176970162745615,,,,,-1.42644141067875,-1.05928590961999,10,-1365.04866428434,2751.13019241845,26.2261353430904,4.65650799180719e-07
6.50162627790259,-1.76530739342442,+,0.0837056773578579,1.24069829114636,,,+,,+,-0.263940248736764,-0.179380974972474,+,-1.42644820991471,-1.05928152209485,17,-1357.10301381405,2751.17690141451,26.2728443391484,4.54901766211983e-07
9.8101538131514,-1.44573851799312,+,,1.63995833355817,,+,+,1.90436875497024,,,,+,-1.18527697703763,,13,-1361.72519943831,2751.18373220995,26.2796751345918,4.53350745939327e-07
7.74248406405508,-1.76531690106314,+,,,,+,+,0.16406666281802,,,,,-1.42643140598848,-1.05928730153296,10,-1365.08172867545,2751.19632120067,26.2922641253067,4.50506093990204e-07
7.7886356163913,-1.76531542237842,+,,,,+,,0.178618008970578,,,0.0210925574293714,,-1.42643776764773,-1.05928690521688,10,-1365.08609400994,2751.20505186965,26.3009947942865,4.48543770415792e-07
6.46565298814366,-1.76531611020118,+,,1.23208155014991,0.0941257985491271,,+,,+,-0.193209124498546,-0.137697392484145,+,-1.42643065210199,-1.05929605167529,17,-1357.13469702287,2751.24026783215,26.3362107567914,4.40714947271282e-07
7.58242041984864,-1.76530577536506,+,,,,+,,,,-0.195231205213351,-0.0690233645346035,,-1.42643348941283,-1.05927665164542,10,-1365.13404557003,2751.30095498983,26.396897914472,4.27542932204809e-07
6.36647494670783,-1.7653183872834,+,0.111463739596007,1.26129109209132,0.207054323230221,,+,,+,,-0.0709679857292829,+,-1.42644136581047,-1.05928615907164,17,-1357.17389161441,2751.31865701524,26.4145999398738,4.2377544192935e-07
7.59063204300018,-1.76531917580584,+,,1.06409391511737,0.0295676033083602,+,,,+,-0.119639716659307,0.0318201277016004,+,-1.42645203165375,-1.05929989124663,18,-1355.99435301093,2751.32529138771,26.4212343123513,4.22372028843249e-07
7.71346874214417,-1.76531490135242,+,0.247812258684412,,,+,,,,-0.306232488656295,-0.0845714236948974,,-1.4264370331312,-1.05928564194447,11,-1364.0890731396,2751.42342929807,26.5193722227073,4.02146944506796e-07
7.49882461493712,-1.76531819312945,+,0.166119502806059,0.99530892007935,0.0453159468673654,+,+,,+,-0.136561139119737,-0.0313175986806592,,-1.42644822841135,-1.05926618706261,17,-1357.22702669842,2751.42492718324,26.5208701078786,4.01845872291325e-07
7.65508760016324,-1.76531710046291,+,,,-0.0415055408792572,+,,,,-0.207480981550434,,,-1.42644065507537,-1.05928655815895,10,-1365.2253402934,2751.48354443657,26.5794873612126,3.90239239698724e-07
6.02518222423773,-1.7653067907345,+,0.121228119569268,1.16643174362231,0.184094144222673,,+,,+,-0.106329269565738,0.0401561819372312,,-1.42642442475962,-1.0592750215058,15,-1359.58991619306,2751.48752469382,26.583467618455,3.89463385699391e-07
6.01486676507438,-1.7653166851233,+,0.11581015326568,1.1971623135828,0.210498708536778,,+,0.0699435847815645,+,,0.100302711167581,,-1.4264431681816,-1.05929000330092,15,-1359.5913154773,2751.49032326229,26.5862661869282,3.88918796829202e-07
7.5865878770418,-1.7653181686832,+,,,,+,+,,,-0.197811188045826,,,-1.42644336486805,-1.05928818305479,10,-1365.23734360735,2751.50755106447,26.6034939891033,3.85583076191698e-07
5.95576971371657,-1.76531398932404,+,0.127543076980289,1.17714896869884,0.218154488625689,,,0.0756027690861255,+,-0.0624838831062027,0.125333013344796,,-1.42643063772005,-1.05928423582925,15,-1359.60075180505,2751.50919591779,26.6051388424239,3.85266092755757e-07
6.04532546262442,-1.76534485993819,+,0.115897655622597,1.15599606044452,0.158076552080185,,+,0.0104712572138536,+,-0.110811211627751,,,-1.42645911915166,-1.05926492314205,15,-1359.61037119106,2751.52843468981,26.6243776144502,3.81577837308475e-07
7.85201587934233,-1.7653082124363,+,0.148459619589289,1.09344151241913,,+,+,,+,-0.227062103621352,-0.13794712243356,+,-1.42643141663528,-1.0592791600188,19,-1354.93139572589,2751.58828164787,26.6842245725043,3.70328844756427e-07
7.54822748396465,-1.7653071532857,+,,1.02752136371481,0.0144708056299668,+,+,0.159157803969633,+,-0.0367200547376888,0.06908006591862,,-1.4264204290589,-1.05926911101687,17,-1357.35928223201,2751.68943825043,26.7853811750651,3.52064035908753e-07
7.71471184071634,-1.76531619886409,+,0.243322781847759,,,+,+,,,-0.30689689240173,,,-1.42644024335742,-1.05928734380636,11,-1364.24734306533,2751.73996914953,26.8359120741693,3.43280408164487e-07
7.73028018058743,-1.76531673578645,+,0.246029755842571,,0.0229831402135741,+,,,,-0.308224367987196,,,-1.4264414767277,-1.05928781809836,11,-1364.2617348297,2751.76875267826,26.8646956028993,3.38375378099227e-07
6.16995222395087,-1.76532217247773,+,0.147636053567336,1.20778887913126,0.239273485867617,,,,+,-0.154985910239906,0.0433450339724834,+,-1.42643922269722,-1.05928136644595,17,-1357.40493008197,2751.78073395034,26.8766768749797,3.3635435401807e-07
6.0457360028144,-1.76530151696053,+,,1.17214227706516,0.157915416156885,,+,0.0546590125365948,+,-0.0609589621328162,0.0689344991450554,,-1.4264294267883,-1.05928254000941,15,-1359.77511133921,2751.85791498611,26.9538579107507,3.23621528601163e-07
7.88362440348001,-1.76531905009341,+,0.20904746197637,,,+,+,0.174949078891174,,,,,-1.42643921499975,-1.0592744225428,11,-1364.30971061825,2751.86470425538,26.9606471800144,3.22524814277948e-07
7.77497359286201,-1.76532136763659,+,0.160953698872673,1.11076196592664,0.0533518372655897,+,+,,+,-0.185872218198207,,+,-1.42644671848093,-1.05928256127623,19,-1355.08464792353,2751.89478604313,26.9907289677694,3.1771005270182e-07
7.93188298836666,-1.76531568476209,+,0.20465825317736,,,+,,0.181538256925406,,,0.00747656839864242,,-1.42644214926553,-1.05928601768998,11,-1364.33813227599,2751.92154757086,27.0174904954952,3.13487165246682e-07
7.92487178214038,-1.765322936515,+,0.205336877757831,,0.00141783003452088,+,,0.176769556462852,,,,,-1.42644547323765,-1.0592825210753,11,-1364.339069635,2751.92342228886,27.0193652134963,3.1319345290924e-07
7.704808881677,-1.76531806813553,+,,,-0.0569963678282594,+,,,,,-0.091472091239374,,-1.42644083932124,-1.05928804571696,10,-1365.51626453656,2752.06539292289,27.1613358475329,2.91732049713711e-07
7.65093356194517,-1.76531507585664,+,,,,+,+,,,,-0.071692535582673,,-1.42643792170823,-1.05928617664913,10,-1365.55675680285,2752.14637745546,27.2423203800972,2.80155127554103e-07
7.82932658016839,-1.76530631807292,+,0.134192250986648,1.12264648365938,0.0487850560031759,+,+,,+,,-0.0884243313444513,+,-1.42643727746858,-1.05928995407961,19,-1355.21343243275,2752.15235506158,27.2482979862152,2.79319049111166e-07
6.07003570300739,-1.76530740953374,+,0.081239308368843,1.14888995983158,,,+,0.0196983140719927,+,-0.152620350468797,-0.0258581551940949,,-1.42644923785056,-1.0593024614317,15,-1359.94179183807,2752.19127598384,27.2872189084778,2.73935920580251e-07
7.93759936806098,-1.76531773754726,+,,1.09876458488231,-0.0716041460049645,+,+,,+,-0.197492136795048,-0.159948882604897,+,-1.4264285053655,-1.05929978045969,19,-1355.24290084677,2752.21129188963,27.3072348142632,2.71208055731261e-07
7.99673226076811,-1.76532204440548,+,,,,+,,0.155687238816362,+,,,,-1.42644458563325,-1.05928951813915,12,-1363.37747353204,2752.23362004986,27.3295629745012,2.68197105784221e-07
7.73876376845259,-1.76532254809737,+,,,,+,,,,,,+,-1.42644177342989,-1.05928858210932,11,-1364.50867530874,2752.26263363634,27.3585765609823,2.64334510497565e-07
8.27727870604048,-1.76532067605038,+,,,,+,,0.625562876408643,,,,+,-1.42644429938543,-1.0592796659527,12,-1363.4230613729,2752.32479573158,27.4207386562207,2.56245082152939e-07
7.65598035054365,-1.76530754809842,+,,,-0.00521483518862697,+,+,,,,,,-1.42643196387125,-1.05928067006414,10,-1365.65967294918,2752.35220974812,27.448152672755,2.52756691013556e-07
10.0767523556797,-1.44571864286964,+,,1.64225663385858,-0.180538803915963,+,+,1.88853369006538,,,,+,-1.18529007211774,,14,-1361.20870680181,2752.42698298161,27.5229259062503,2.4348143897827e-07
7.84939496647266,-1.76531165331335,+,,,,+,,,+,-0.183821059510312,,,-1.42643641187932,-1.05928294424577,12,-1363.57231294073,2752.62329886725,27.7192417918832,2.20717316266363e-07
8.00518281672622,-1.76530775577459,+,0.135973297968786,,,+,,,+,,,,-1.42643959643676,-1.05927354419112,12,-1363.60123094576,2752.68113487731,27.777077801944,2.14426016147913e-07
7.77934798776037,-1.76530423931839,+,,,-0.0773071325711705,+,,0.157912557913635,,-0.17990512647886,,,-1.4264254351489,-1.0592771080811,11,-1364.73482257263,2752.71492816412,27.8108710887595,2.10833373490168e-07
7.54177125421912,-1.76531720990599,+,0.179852672741541,1.06030957498576,0.0994320743373348,+,,,+,-0.158281108854495,0.0356937455559892,+,-1.42646025332905,-1.05928229445747,19,-1355.53380070244,2752.79309160095,27.88903452559,2.02752577169603e-07
7.88834952934278,-1.76532016180336,+,,,,+,,,+,,-0.0985486072246331,,-1.42643755686884,-1.05928551889372,12,-1363.65950941478,2752.79769181534,27.8936347399808,2.02286760427551e-07
7.67554241477709,-1.76534846948782,+,,,,+,+,0.142642221717426,,-0.166121072808055,,,-1.42646490378492,-1.05930407205557,11,-1364.81485234325,2752.87498770537,27.9709306300056,1.94617939449061e-07
7.7043933211336,-1.76530997572264,+,,,,+,,0.148820883464129,,-0.166879338444855,0.00838717888411993,,-1.42643565050621,-1.05928168071555,11,-1364.82055900698,2752.88640103283,27.982343957472,1.93510483257662e-07
7.85535082549266,-1.76531808215005,+,0.207072047111836,,,+,,,,,,+,-1.42643924323998,-1.05929680488842,12,-1363.70558896895,2752.88985092368,27.9857938483146,1.93176975959231e-07
7.78283868605476,-1.76534204617051,+,0.200644573752332,,,+,+,,,,-0.0839422598165486,,-1.42647487647794,-1.05928604871813,11,-1364.84199327939,2752.92926957766,28.0252125022948,1.89406863010824e-07
7.79030725558371,-1.76531917235932,+,0.200713770015417,,0.00408973021450687,+,,,,,-0.0869895112304377,,-1.42644417067646,-1.05928175792142,11,-1364.84407146149,2752.93342594185,28.0293688664892,1.89013649784891e-07
7.80249789805269,-1.76531676568829,+,0.241643421224252,,,+,+,0.14274529710947,,-0.264984837413285,,,-1.42643883320128,-1.05928589390723,12,-1363.81230863124,2753.10329024826,28.1992331728948,1.73623138621257e-07
8.37045676543574,-1.7652929012711,+,0.200528114776566,,,+,,0.602625619155737,,,,+,-1.4264304873914,-1.05927795880376,13,-1362.69130566294,2753.11594465921,28.2118875838523,1.725280574026e-07
7.72170790096631,-1.76532082033194,+,0.210724108968306,,0.0602879648527995,+,+,,,,,,-1.42642884626141,-1.05928390911332,11,-1364.9365944199,2753.11847185866,28.2144147832973,1.72310188675562e-07
7.85164721682776,-1.76531464066229,+,0.236017329836965,,-0.0179018899919427,+,,0.147184351044466,,-0.269160239870519,,,-1.42643778512689,-1.05928510145263,12,-1363.82509113722,2753.12885526023,28.2247981848682,1.71417923923643e-07
7.82263802870809,-1.76531375678743,+,0.240700386194034,,,+,,0.134228787326622,,-0.269710735655986,-0.0149265688491162,,-1.4264425660227,-1.05928474117625,12,-1363.82564088117,2753.12995474811,28.2258976727521,1.71323713856499e-07
6.38672837960006,-1.76533516296201,+,0.124303858618101,1.23599286178657,0.153958073910861,,+,,+,-0.218169020761802,-0.11923299604459,+,-1.42643236159628,-1.05927532549481,18,-1356.91040609533,2753.15739755652,28.2533404811552,1.68988966566477e-07
9.82967982173005,-1.44574374685623,+,0.0965458133273744,1.64149898394518,,+,+,1.8866734185472,,,,+,-1.18528207221201,,14,-1361.58006282139,2753.16969502077,28.2656379454106,1.67953086616302e-07
7.88679788497018,-1.7653075024676,+,,,0.0481644415216658,+,,,+,,,,-1.42643024257718,-1.05928858404623,12,-1363.85956890865,2753.19781080308,28.2937537277185,1.65608538716783e-07
7.55878808288533,-1.76533901448771,+,0.167980545766206,1.02638912415305,0.0615685033329751,+,+,0.159867919308947,+,-0.0607665565783554,0.0845019062052107,,-1.42645476308709,-1.05929814369559,18,-1356.93610813946,2753.20880164477,28.3047445694033,1.6470094618697e-07
7.95938789004547,-1.76531289856475,+,,,,+,+,,+,,,,-1.42644290318817,-1.05928676092811,12,-1363.8815921828,2753.24185735138,28.3378002760164,1.62001165357659e-07
9.77866043100768,-1.44573713095516,+,,1.63666908041121,,+,+,1.90032029829387,,,0.0791474328368443,+,-1.18528335680519,,14,-1361.64144500612,2753.29245939024,28.388402314873,1.57953788017471e-07
7.65740808904916,-1.76531668032068,+,,,-0.0919791890328951,+,,,,-0.208656026845325,-0.0978384762326286,,-1.42643919962735,-1.05928366612565,11,-1365.02886311152,2753.3030092419,28.398952166538,1.57122787161528e-07
7.80866284777002,-1.76532832184,+,,,-0.0523333004317652,+,+,0.175149532695942,,,,,-1.42645769892907,-1.05929868038131,11,-1365.04208360236,2753.32945022358,28.4253931482185,1.55059217550676e-07
7.83511750743157,-1.76531588814438,+,,,-0.0540092912911449,+,,0.178586875888106,,,0.00303717616710463,,-1.4264395991905,-1.0592862335184,11,-1365.04852835303,2753.34233972493,28.4382826495648,1.54063112825037e-07
7.75430601548192,-1.76531662855958,+,,,,+,+,0.188153471982336,,,0.0413226912471561,,-1.42643896525458,-1.05928584619221,11,-1365.05870606402,2753.36269514691,28.4586380715496,1.52503055361743e-07
9.8102013835801,-1.4457733255157,+,,1.63085140980446,,+,+,1.91672399291269,,-0.0787619422136721,,+,-1.18527126877137,,14,-1361.68738517637,2753.38433973074,28.4802826553778,1.50861521380405e-07
7.58792206061428,-1.76530777320421,+,,,,+,+,,,-0.195631480234635,-0.0712055924785954,,-1.42643462643965,-1.05928272589611,11,-1365.13346350532,2753.5122100295,28.6081529541402,1.41518038526421e-07
7.73625132322612,-1.7653036869445,+,0.242818097656223,,-0.031599367350616,+,,,,-0.309161778685368,-0.0947982251836662,,-1.42642651310771,-1.05928532810004,12,-1364.07753101174,2753.63373500926,28.7296779338981,1.33175086168037e-07
7.71835627588836,-1.76530019387052,+,0.247637461884241,,,+,+,,,-0.306707198638426,-0.0864980276523998,,-1.42642185609739,-1.05928796724791,12,-1364.08858895858,2753.65585090295,28.7517938275887,1.31710555418976e-07
7.62803315772509,-1.76530051619566,+,,,-0.0380340843378465,+,+,,,-0.204797969544775,,,-1.42642496749444,-1.05927794251024,11,-1365.21646762283,2753.67821826452,28.7741611891597,1.30245752820873e-07
8.08821372986803,-1.76531281184118,+,0.154597956014751,,,+,,0.167540055550117,+,,,,-1.42642402974058,-1.05930023174182,13,-1362.99802551033,2753.72938435399,28.8253272786242,1.26955931155936e-07
6.01017351252775,-1.76531827932814,+,0.120953242171211,1.17813624486525,0.194162939747482,,+,0.053297620724482,+,-0.0821931903803155,0.0810416210370095,,-1.42643713976033,-1.05927710721725,16,-1359.55540224798,2753.73882381963,28.8347667442718,1.26358144885909e-07
5.92951547009497,-1.76530810098059,+,,,,,,,,,,,-1.4264268782173,-1.05927814422926,6,-1370.74797444628,2753.88304566676,28.9789885913983,1.17567116066986e-07
7.68136310038554,-1.76533335032085,+,,,,+,,,,-0.180756270911258,,+,-1.42644415892032,-1.05929694299902,12,-1364.20954291457,2753.89775881492,28.9937017395587,1.16705398399459e-07
7.91381004855096,-1.76531538796299,+,0.176702892213713,,,+,,,+,-0.258954832410827,,,-1.42643806370103,-1.05928782527356,13,-1363.10480191276,2753.94293715886,29.038880083494,1.14098672815404e-07
7.68848489762655,-1.76529634864714,+,0.248864371323761,,0.0278867494536504,+,+,,,-0.30354957764637,,,-1.42640414620138,-1.05928582127908,12,-1364.23659113668,2753.95185525915,29.0477981837853,1.13591033746917e-07
