Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample
0310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1018B4036,10/17/2018 09:55,Specific Conductance,0,15500,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1018B4036,10/17/2018 09:55,Field Specific Conductance,0, 16045,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1018B4037,10/17/2018 10:40,Specific Conductance,0,13500,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1018B4037,10/17/2018 10:40,Field Specific Conductance,0, 12691,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1018B4131,10/18/2018 13:05,Specific Conductance,0,28700,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1018B4131,10/18/2018 13:05,Field Specific Conductance,0, 29128,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1018B4132,10/18/2018 13:55,Specific Conductance,0,17300,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1018B4132,10/18/2018 13:55,Field Specific Conductance,0, 18736,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1018B4133,10/18/2018 14:50,Specific Conductance,0,15100,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1018B4133,10/18/2018 14:50,Field Specific Conductance,0, 15435,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1018B4134,10/18/2018 15:45,Specific Conductance,0,16800,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1018B4134,10/18/2018 15:45,Field Specific Conductance,0, 16923,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1018B4190,10/19/2018 08:45,Specific Conductance,0,38100,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1018B4190,10/19/2018 08:45,Field Specific Conductance,0, 38400,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1018B4191,10/19/2018 09:35,Specific Conductance,0,43000,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1018B4191,10/19/2018 09:35,Field Specific Conductance,0, 43762,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1018B4192,10/19/2018 10:20,Specific Conductance,0,35700,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1018B4192,10/19/2018 10:20,Field Specific Conductance,0, 36464,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1018B4193,10/19/2018 10:30,Specific Conductance,0,34800,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1018B4193,10/19/2018 10:30,Field Specific Conductance,0, 35414,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1018B4194,10/19/2018 10:50,Specific Conductance,0,29100,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1018B4194,10/19/2018 10:50,Field Specific Conductance,0, 30977,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1118B4664,11/09/2018 08:00,Specific Conductance,0,183,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1118B4664,11/09/2018 08:00,Field Specific Conductance,0, 185,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1118B4665,11/09/2018 09:45,Specific Conductance,0,509,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1118B4665,11/09/2018 09:45,Field Specific Conductance,0, 515,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1118B4666,11/09/2018 11:15,Specific Conductance,0,476,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1118B4666,11/09/2018 11:15,Field Specific Conductance,0, 478,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1118B4675,11/13/2018 09:20,Specific Conductance,0,10500,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1118B4675,11/13/2018 09:20,Field Specific Conductance,0, 10301,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1118B5035,11/20/2018 11:50,Specific Conductance,0,33600,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1118B5035,11/20/2018 11:50,Field Specific Conductance,0, 34272,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1118B4746,11/20/2018 12:40,Specific Conductance,0,22500,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1118B4746,11/20/2018 12:40,Field Specific Conductance,0, 22848,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1118B4747,11/20/2018 13:20,Specific Conductance,0,20400,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1118B4747,11/20/2018 13:20,Field Specific Conductance,0, 21421,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1118B5031,11/20/2018 14:15,Specific Conductance,0,8370,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1118B5031,11/20/2018 14:15,Field Specific Conductance,0, 8519,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1118B4779,11/20/2018 15:00,Specific Conductance,0,4590,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1118B4779,11/20/2018 15:00,Field Specific Conductance,0, 4628,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E1118B5032,11/20/2018 15:35,Specific Conductance,0,1880,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E1118B5032,11/20/2018 15:35,Field Specific Conductance,0, 2750,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1118B4780,11/20/2018 16:15,Specific Conductance,0,775,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1118B4780,11/20/2018 16:15,Field Specific Conductance,0, 796,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1118B4902,11/21/2018 12:20,Specific Conductance,0,39700,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1118B4902,11/21/2018 12:20,Field Specific Conductance,0, 40830,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1118B4903,11/21/2018 13:25,Specific Conductance,0,43800,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1118B4903,11/21/2018 13:25,Field Specific Conductance,0, 45146,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E1118B4715,11/27/2018 08:00,Specific Conductance,0,965,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E1118B4715,11/27/2018 08:00,Field Specific Conductance,0, 924,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E1118B4716,11/27/2018 08:45,Specific Conductance,0,342,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E1118B4716,11/27/2018 08:45,Field Specific Conductance,0, 339,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E1118B4717,11/27/2018 09:35,Specific Conductance,0,256,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E1118B4717,11/27/2018 09:35,Field Specific Conductance,0, 255,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E1118B4718,11/27/2018 10:30,Specific Conductance,0,585,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E1118B4718,11/27/2018 10:30,Field Specific Conductance,0, 590,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1118B4854,11/28/2018 07:30,Specific Conductance,0,20800,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1118B4854,11/28/2018 07:30,Field Specific Conductance,0, 21235,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1118B4855,11/28/2018 08:45,Specific Conductance,0,13000,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1118B4855,11/28/2018 08:45,Field Specific Conductance,0, 13194,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1118B4856,11/28/2018 09:30,Specific Conductance,0,12900,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1118B4856,11/28/2018 09:30,Field Specific Conductance,0, 13306,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E1118B4692,11/29/2018 10:05,Specific Conductance,0,8530,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E1118B4692,11/29/2018 10:05,Field Specific Conductance,0, 8293,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E1118B4693,11/29/2018 10:55,Specific Conductance,0,999,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E1118B4693,11/29/2018 10:55,Field Specific Conductance,0, 1061,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E1118B4694,11/29/2018 11:30,Specific Conductance,0,633,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E1118B4694,11/29/2018 11:30,Field Specific Conductance,0, 627,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1218B5041,12/10/2018 08:00,Specific Conductance,0,218,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1218B5041,12/10/2018 08:00,Field Specific Conductance,0, 216,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1218B5042,12/10/2018 09:55,Specific Conductance,0,571,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1218B5042,12/10/2018 09:55,Field Specific Conductance,0, 569,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1218B5043,12/10/2018 11:30,Specific Conductance,0,868,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1218B5043,12/10/2018 11:30,Field Specific Conductance,0, 867,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1218B5052,12/11/2018 08:00,Specific Conductance,0,6200,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1218B5052,12/11/2018 08:00,Field Specific Conductance,0, 7278,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1218B5156,12/11/2018 08:50,Specific Conductance,0,4470,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1218B5156,12/11/2018 08:50,Field Specific Conductance,0, 4485,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1218B5053,12/11/2018 09:40,Specific Conductance,0,1800,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1218B5053,12/11/2018 09:40,Field Specific Conductance,0, 1756,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1218B5157,12/11/2018 09:40,Specific Conductance,0,1760,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1218B5157,12/11/2018 09:40,Field Specific Conductance,0, 1756,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E1218B5054,12/11/2018 10:40,Specific Conductance,0,476,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E1218B5054,12/11/2018 10:40,Field Specific Conductance,0, 474,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
0310,"1500 - Non-Public, Reviewed and Validated",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E1218B5069,12/12/2018 08:50,Specific Conductance,0,4040,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
