"site","visit_date","visit_time","lname","sonde","sonde_loc","analyte_name","unit_name","rating","dirty_p","dirty_v","clean_p","clean_v","f_error","f_error_pct","post_lname","post_date","post_time","std1","rdg1","std2","rdg2","c_error1","c_error_pct1","c_error2","c_error_pct2","c_error_avg","c_error_pct_avg","total_error","total_error_pct","sonde_verif"
"SSI","2023-02-28","09:45","TRAN","RTM-69","main","Water Temperature","C","Excellent","8.74","8.72","8.72","8.72",-0.02,"-0.229","SIGURDSON",NA,"14:10","20.83","20.87",NA,NA,-0.04,"-0.192",NA,NA,NA,NA,0.06,"0.421","RTM-70"
"SSI","2023-02-28","09:45","TRAN","RTM-69","main","SpC","uS/cm","Excellent","240","241","241","241",1,"0.417","SIGURDSON",NA,"14:10","1413","1410",NA,NA,3,"0.212",NA,NA,NA,NA,4,"0.629","RTM-70"
"SSI","2023-02-28","09:45","TRAN","RTM-69","main","Dissolved Oxygen","mg/L","Excellent","11.11","11.27","11.24","11.21",0.19,"1.71","SIGURDSON",NA,"14:10","9.42","9.47",NA,NA,-0.05,"-0.531",NA,NA,NA,NA,0.24,"2.241","RTM-70"
"SSI","2023-02-28","09:45","TRAN","RTM-69","main","pH","pH Units","Good","7.97","7.6","7.81","7.71",-0.27,"-3.388","SIGURDSON",NA,"14:10","7.02","7.08","10.05","10.06",-0.06,"-0.855",-0.01,"-0.199","0.035","-0.527",0.305,"3.915","RTM-70"
"SSI","2023-02-28","09:45","TRAN","RTM-69","main","Turbidity","FNU","Good","14.79","14.02","16.84","14.89",1.18,"7.978","SIGURDSON",NA,"14:10","0","0.01","124","123.6",-0.01,"-1",0.4,"0.645","0.205","-0.1775",1.385,"8.1555","RTM-70"
"SSI","2023-04-19","11:15","TRAN","RTM-56","main","Water Temperature","C","Excellent","14.63","14.75","14.97","14.97",0.12,"0.82","SIGURDSON",NA,"12:10","21.28","21.28",NA,NA,0,"0",NA,NA,NA,NA,0.12,"0.82","RTM-70"
"SSI","2023-04-19","11:15","TRAN","RTM-56","main","SpC","uS/cm","Excellent","145","146","146","146",1,"0.69","SIGURDSON",NA,"12:10","1413","1413",NA,NA,0,"0",NA,NA,NA,NA,1,"0.69","RTM-70"
"SSI","2023-04-19","11:15","TRAN","RTM-56","main","Dissolved Oxygen","mg/L","Excellent","9.98","9.88","9.95","9.89",-0.04,"-0.401","SIGURDSON",NA,"12:10","9.36","9.29",NA,NA,0.07,"0.748",NA,NA,NA,NA,0.11,"1.149","RTM-70"
"SSI","2023-04-19","11:15","TRAN","RTM-56","main","pH","pH Units","Excellent","7.65","7.65","7.63","7.69",-0.06,"-0.784","SIGURDSON",NA,"12:10","7.02","7.04","10.04","10.03",-0.02,"-0.285",0.01,"0.199","0.015","-0.043",0.075,"0.827","RTM-70"
"SSI","2023-04-19","11:15","TRAN","RTM-56","main","Turbidity","FNU","Poor","15.46","14.45","38.37","32.79",4.57,"29.56","SIGURDSON",NA,"12:10","0","0","124","123.9",0,"0",0.1,"0.161","0.05","0.0805",4.62,"29.6405","RTM-70"
"SSI","2023-05-16","08:55","NELSON","RTM-90","main","Water Temperature","C","Excellent","17.96","17.98","17.98","18",0,"0","NELSON",NA,"10:50","21.37","21.36",NA,NA,0.01,"0.047",NA,NA,NA,NA,0.01,"0.047","RTM-70"
"SSI","2023-05-16","08:55","NELSON","RTM-90","main","SpC","uS/cm","Excellent","119","119","119","119",0,"0","NELSON",NA,"10:50","1413","1406.7",NA,NA,6.3,"0.446",NA,NA,NA,NA,6.3,"0.446","RTM-70"
"SSI","2023-05-16","08:55","NELSON","RTM-90","main","Dissolved Oxygen","mg/L","Excellent","9.5","9.41","9.51","9.4",0.02,"0.211","NELSON",NA,"10:50","9.13","9.23",NA,NA,-0.1,"-1.095",NA,NA,NA,NA,0.12,"1.306","RTM-70"
"SSI","2023-05-16","08:55","NELSON","RTM-90","main","pH","pH Units","Excellent","7.6","7.69","7.56","7.7",-0.05,"-0.658","NELSON",NA,"10:50","7.02","7.09","10.04","10.09",-0.07,"-0.997",-0.05,"-0.996","0.06","-0.9965",0.11,"1.6545","RTM-70"
"SSI","2023-05-16","08:55","NELSON","RTM-90","main","Turbidity","FNU","Poor","19.96","21.82","16.12","21.54",-3.56,"-17.836","NELSON",NA,"10:50","0","0","124","117.71",0,"0",6.29,"10.145","3.145","5.0725",6.705,"22.9085","RTM-70"
"SSI","2023-05-31","09:30","TRAN","RTM-65","main","Water Temperature","C","Excellent","17.54","17.55","17.71","17.72",0,"0","SIGURDSON",NA,"13:40","21.36","21.34",NA,NA,0.02,"0.094",NA,NA,NA,NA,0.02,"0.094","RTM-89"
"SSI","2023-05-31","09:30","TRAN","RTM-65","main","SpC","uS/cm","Excellent","95","95","97","96",1,"1.053","SIGURDSON",NA,"13:40","1413","1416",NA,NA,-3,"-0.212",NA,NA,NA,NA,4,"1.265","RTM-89"
"SSI","2023-05-31","09:30","TRAN","RTM-65","main","Dissolved Oxygen","mg/L","Excellent","9.38","9.31","9.4","9.32",0.01,"0.107","SIGURDSON",NA,"13:40","9.16","9.21",NA,NA,-0.05,"-0.546",NA,NA,NA,NA,0.06,"0.653","RTM-89"
"SSI","2023-05-31","09:30","TRAN","RTM-65","main","pH","pH Units","Excellent","7.71","7.75","7.7","7.74",0,"0","SIGURDSON",NA,"13:40","7.02","7.23","10.04","10.23",-0.21,"-2.991",-0.19,"-3.785","0.2","-3.388",0.2,"3.388","RTM-89"
"SSI","2023-05-31","09:30","TRAN","RTM-65","main","Turbidity","FNU","Fair","9.17","9.01","14.14","12.98",1,"10.905","SIGURDSON",NA,"13:40","0","0","124","123.49",0,"0",0.51,"0.823","0.255","0.4115",1.255,"11.3165","RTM-89"
"SSI","2023-07-12","08:55","ALDRICH","RTM-60","main","Water Temperature","C","Excellent","21.3","21.32","21.09","21.19",-0.08,"-0.376","NELSON",NA,"12:15","21.01","21.02",NA,NA,-0.01,"-0.048",NA,NA,NA,NA,0.09,"0.424","RTM-89"
"SSI","2023-07-12","08:55","ALDRICH","RTM-60","main","SpC","uS/cm","Excellent","142","143","143","144",0,"0","NELSON",NA,"12:15","1413","1413.2",NA,NA,-0.2,"-0.014",NA,NA,NA,NA,0.2,"0.014","RTM-89"
"SSI","2023-07-12","08:55","ALDRICH","RTM-60","main","Dissolved Oxygen","mg/L","Excellent","8.52","8.52","8.56","8.53",0.03,"0.352","NELSON",NA,"12:15","9.16","9.06",NA,NA,0.1,"1.092",NA,NA,NA,NA,0.13,"1.444","RTM-89"
"SSI","2023-07-12","08:55","ALDRICH","RTM-60","main","pH","pH Units","Excellent","7.76","7.87","7.89","7.88",0.12,"1.546","NELSON",NA,"12:15","7.01","7.15","10.05","10.06",-0.14,"-1.997",-0.01,"-0.199","0.075","-1.098",0.195,"2.644","RTM-89"
"SSI","2023-07-12","08:55","ALDRICH","RTM-60","main","Turbidity","FNU","Excellent","11.02","11.2","17.25","17.59",-0.16,"-1.452","NELSON",NA,"12:15","0","0.02","124","119.77",-0.02,"-1",4.23,"6.823","2.125","2.9115",2.285,"4.3635","RTM-89"
"SSI","2023-08-23","08:43","TRAN","RTM-78","main","Water Temperature","C","Excellent","23.54","23.62","23.56","23.62",0.02,"0.085","TRAN",NA,"14:00","20.81","20.81",NA,NA,0,"0",NA,NA,NA,NA,0.02,"0.085","RTM-98"
"SSI","2023-08-23","08:43","TRAN","RTM-78","main","SpC","uS/cm","Excellent","236","237","235","236",0,"0","TRAN",NA,"14:00","5000","5014",NA,NA,-14,"-0.28",NA,NA,NA,NA,14,"0.28","RTM-98"
"SSI","2023-08-23","08:43","TRAN","RTM-78","main","Dissolved Oxygen","mg/L","Excellent","8.11","8.11","8.12","8.11",0.01,"0.123","TRAN",NA,"14:00","9.21","9.13",NA,NA,0.08,"0.869",NA,NA,NA,NA,0.09,"0.992","RTM-98"
"SSI","2023-08-23","08:43","TRAN","RTM-78","main","pH","pH Units","Excellent","7.69","7.8","7.74","7.8",0.05,"0.65","TRAN",NA,"14:00","7.02","7.04","10.04","10.07",-0.02,"-0.285",-0.03,"-0.598","0.025","-0.4415",0.075,"1.0915","RTM-98"
"SSI","2023-08-23","08:43","TRAN","RTM-78","main","Turbidity","FNU","MAL","7.33","9.41","8.47","7.78",2.77,"37.79","TRAN",NA,"14:00","0","0.04","124","122.1",-0.04,"-1",1.9,"3.065","0.97","1.0325",3.74,"38.8225","RTM-98"
"SSI","2023-09-22","09:40","NEUMAYR","RTM-48","main","Water Temperature","C","Excellent","19.83","19.92","19.81","19.88",0.02,"0.101","SIGURDSON",NA,"16:30","21.06","21.02",NA,NA,0.04,"0.19",NA,NA,NA,NA,0.06,"0.291","RTM-89"
"SSI","2023-09-22","09:40","NEUMAYR","RTM-48","main","SpC","uS/cm","Excellent","228","227","228","227",0,"0","SIGURDSON",NA,"16:30","1000","993",NA,NA,7,"0.7",NA,NA,NA,NA,7,"0.7","RTM-89"
"SSI","2023-09-22","09:40","NEUMAYR","RTM-48","main","Dissolved Oxygen","mg/L","Excellent","8.75","8.71","8.76","8.73",-0.01,"-0.114","SIGURDSON",NA,"16:30","9.33","9.28",NA,NA,0.05,"0.536",NA,NA,NA,NA,0.06,"0.65","RTM-89"
"SSI","2023-09-22","09:40","NEUMAYR","RTM-48","main","pH","pH Units","Excellent","7.88","7.89","7.91","7.88",0.04,"0.508","SIGURDSON",NA,"16:30","7.02","7.04","10.05","10.11",-0.02,"-0.285",-0.06,"-1.194","0.04","-0.7395",0.08,"1.2475","RTM-89"
"SSI","2023-09-22","09:40","NEUMAYR","RTM-48","main","Turbidity","FNU","Good","6.22","6.34","7.93","7.47",0.58,"9.325","SIGURDSON",NA,"16:30","0","0.19","124","123.31",-0.19,"-1",0.69,"1.113","0.44","0.0565",1.02,"9.3815","RTM-89"
"SSI","2023-10-17","08:55","SIGURDSON","RTM-62","main","Water Temperature","C","Excellent","19.01","19.05","19.09","19.09",0.04,"0.21","SIGURDSON",NA,"10:13","20.89","20.94",NA,NA,-0.05,"-0.239",NA,NA,NA,NA,0.09,"0.449","RTM-89"
"SSI","2023-10-17","08:55","SIGURDSON","RTM-62","main","SpC","uS/cm","Excellent","349","351","349","352",-1,"-0.287","SIGURDSON",NA,"10:13","5000","4983",NA,NA,17,"0.34",NA,NA,NA,NA,18,"0.627","RTM-89"
"SSI","2023-10-17","08:55","SIGURDSON","RTM-62","main","Dissolved Oxygen","mg/L","Excellent","8.74","8.87","8.78","8.88",0.03,"0.343","SIGURDSON",NA,"10:13","9.23","9.21",NA,NA,0.02,"0.217",NA,NA,NA,NA,0.05,"0.56","RTM-89"
"SSI","2023-10-17","08:55","SIGURDSON","RTM-62","main","pH","pH Units","Excellent","7.71","7.73","7.73","7.74",0.01,"0.13","SIGURDSON",NA,"10:13","7.02","7","10.04","10.03",0.02,"0.285",0.01,"0.199","0.015","0.242",0.025,"0.372","RTM-89"
"SSI","2023-10-17","08:55","SIGURDSON","RTM-62","main","Turbidity","FNU","Poor","8.07","8.23","10.69","12.18",-1.33,"-16.481","SIGURDSON",NA,"10:13","0","0","124","123",0,"0",1,"1.613","0.5","0.8065",1.83,"17.2875","RTM-89"
"SSI","2023-11-21","10:21","TRAN","RTM-109","main","Water Temperature","C","Excellent","14.28","14.34","14.37","14.36",0.07,"0.49","SIGURDSON",NA,"10:00","20.72","20.82",NA,NA,-0.1,"-0.483",NA,NA,NA,NA,0.17,"0.973","RTM-89"
"SSI","2023-11-21","10:21","TRAN","RTM-109","main","SpC","uS/cm","Excellent","2230","2237","2239","2240",6,"0.269","SIGURDSON",NA,"10:00","5000","5009",NA,NA,-9,"-0.18",NA,NA,NA,NA,15,"0.449","RTM-89"
"SSI","2023-11-21","10:21","TRAN","RTM-109","main","Dissolved Oxygen","mg/L","Excellent","9.55","9.5","9.6","9.5",0.05,"0.524","SIGURDSON",NA,"10:00","9.39","9.35",NA,NA,0.04,"0.426",NA,NA,NA,NA,0.09,"0.95","RTM-89"
"SSI","2023-11-21","10:21","TRAN","RTM-109","main","pH","pH Units","Excellent","7.74","7.61","7.66","7.61",-0.08,"-1.034","SIGURDSON",NA,"10:00","7.02","7.09","10.05","10.15",-0.07,"-0.997",-0.1,"-1.99","0.085","-1.4935",0.165,"2.5275","RTM-89"
"SSI","2023-11-21","10:21","TRAN","RTM-109","main","Turbidity","FNU","Good","11.13","10.32","17.9","16.38",0.71,"6.379","SIGURDSON",NA,"10:00","0","0","124","124.36",0,"0",-0.36,"-0.581","0.18","-0.2905",0.89,"6.6695","RTM-89"
"SSI","2024-01-09","09:40","TRAN","RTM-62","main","Water Temperature","C","Good","10.08","10.16","9.87","10.09",-0.14,"-1.389","SIGURDSON",NA,"13:35","20.74","20.91",NA,NA,-0.17,"-0.82",NA,NA,NA,NA,0.31,"2.209","RTM-89"
"SSI","2024-01-09","09:40","TRAN","RTM-62","main","SpC","uS/cm","Excellent","403","402","404","402",1,"0.248","SIGURDSON",NA,"13:35","10000","9959",NA,NA,41,"0.41",NA,NA,NA,NA,42,"0.658","RTM-89"
"SSI","2024-01-09","09:40","TRAN","RTM-62","main","Dissolved Oxygen","mg/L","Excellent","9.85","9.98","10.05","9.96",0.22,"2.234","SIGURDSON",NA,"13:35","9.24","9.09",NA,NA,0.15,"1.623",NA,NA,NA,NA,0.37,"3.857","RTM-89"
"SSI","2024-01-09","09:40","TRAN","RTM-62","main","pH","pH Units","Excellent","7.55","7.53","7.54","7.51",0.01,"0.132","SIGURDSON",NA,"13:35","7.02","7.06","10.05","10.1",-0.04,"-0.57",-0.05,"-0.995","0.045","-0.7825",0.055,"0.9145","RTM-89"
"SSI","2024-01-09","09:40","TRAN","RTM-62","main","Turbidity","FNU","MAL","11.34","13.15","13.67","11.54",3.94,"34.744","SIGURDSON",NA,"13:35","0","0","124","123.84",0,"0",0.16,"0.258","0.08","0.129",4.02,"34.873","RTM-89"
"SSI","2024-01-18","10:08","NELSON","RTM-104","main","Water Temperature","C","Excellent","9.74","9.78","9.71","9.78",-0.03,"-0.308","NELSON",NA,"12:37","20.46","20.54",NA,NA,-0.08,"-0.391",NA,NA,NA,NA,0.11,"0.699","RTM-89"
"SSI","2024-01-18","10:08","NELSON","RTM-104","main","SpC","uS/cm","Excellent","541","538","542","538",1,"0.185","NELSON",NA,"12:37","10000","9978.2",NA,NA,21.8,"0.03",NA,NA,NA,NA,8979.2,"898.005","RTM-89"
"SSI","2024-01-18","10:08","NELSON","RTM-104","main","Dissolved Oxygen","mg/L","Excellent","10.54","10.62","10.87","10.62",0.33,"3.131","NELSON",NA,"12:37","9.13","9.12",NA,NA,0.01,"0.11",NA,NA,NA,NA,0.34,"3.241","RTM-89"
"SSI","2024-01-18","10:08","NELSON","RTM-104","main","pH","pH Units","MAL","9.02","7.59","15.81","7.57",6.81,"75.499","NELSON",NA,"12:37","7.01","7.32","10.05","10.32",-0.31,"-4.422",-0.27,"-5.373","0.29","-4.8975",7.1,"80.3965","RTM-89"
"SSI","2024-01-18","10:08","NELSON","RTM-104","main","Turbidity","FNU","Good","9.8","9.84","10","10.82",-0.78,"-7.959","NELSON",NA,"12:37","0","0.18","124","122.56",-0.18,"-1",1.44,"2.323","0.81","0.6615",1.59,"8.6205","RTM-89"
"TWI","2023-01-31","13:11","TRAN","RTM-81","main","Water Temperature","C","Excellent","8.55","8.57","8.68","8.66",0.04,"0.468","NELSON",NA,"15:00","21.16","21.19",NA,NA,-0.03,"-0.142",NA,NA,NA,NA,0.07,"0.61","RTM-70"
"TWI","2023-01-31","13:11","TRAN","RTM-81","main","SpC","uS/cm","Excellent","226","228","227","228",1,"0.442","NELSON",NA,"15:00","1413","1400",NA,NA,13,"0.92",NA,NA,NA,NA,14,"1.362","RTM-70"
"TWI","2023-01-31","13:11","TRAN","RTM-81","main","Dissolved Oxygen","mg/L","Excellent","10.45","10.44","10.5","10.48",0.01,"0.096","NELSON",NA,"15:00","9.47","9.51",NA,NA,-0.04,"-0.422",NA,NA,NA,NA,0.05,"0.518","RTM-70"
"TWI","2023-01-31","13:11","TRAN","RTM-81","main","pH","pH Units","Excellent","7.55","7.36","7.61","7.38",0.04,"0.53","NELSON",NA,"15:00","7.01","7.07","10.05","10.28",-0.06,"-0.856",-0.23,"-4.577","0.145","-2.7165",0.185,"3.2465","RTM-70"
"TWI","2023-01-31","13:11","TRAN","RTM-81","main","Turbidity","FNU","MAL","34.41","22.62","32.71","32.03",-11.11,"-32.287","NELSON",NA,"15:00","0","0.28","124","123.66",-0.28,"-1",0.34,"0.548","0.31","-0.226",11.42,"32.513","RTM-70"
"TWI","2023-02-28","13:14","TRAN","RTM-62","main","Water Temperature","C","Excellent","8.91","8.92","9.04","8.97",0.08,"0.898","SIGURDSON",NA,"13:16","20.7","20.75",NA,NA,-0.05,"-0.242",NA,NA,NA,NA,0.13,"1.14","RTM-70"
"TWI","2023-02-28","13:14","TRAN","RTM-62","main","SpC","uS/cm","Excellent","266","266","266","267",-1,"-0.376","SIGURDSON",NA,"13:16","1413","1411",NA,NA,2,"0.142",NA,NA,NA,NA,3,"0.518","RTM-70"
"TWI","2023-02-28","13:14","TRAN","RTM-62","main","Dissolved Oxygen","mg/L","Excellent","10.95","11.07","11.15","11.08",0.19,"1.735","SIGURDSON",NA,"13:16","9.42","9.44",NA,NA,-0.02,"-0.212",NA,NA,NA,NA,0.21,"1.947","RTM-70"
"TWI","2023-02-28","13:14","TRAN","RTM-62","main","pH","pH Units","Excellent","7.91","7.72","7.77","7.72",-0.14,"-1.77","SIGURDSON",NA,"13:16","7.02","7.1","10.05","10.07",-0.08,"-1.14",-0.02,"-0.398","0.05","-0.769",0.19,"2.539","RTM-70"
"TWI","2023-02-28","13:14","TRAN","RTM-62","main","Turbidity","FNU","Good","11.68","12.39","13.63","13.67",0.67,"5.736","SIGURDSON",NA,"13:16","0","0.24","124","123.76",-0.24,"-1",0.24,"0.387","0.24","-0.3065",0.91,"6.0425","RTM-70"
"TWI","2023-04-11","12:54","NEUMAYR","RTM-90","main","Water Temperature","C","Excellent","15.74","15.28","15.89","15.62",-0.19,"-1.207","SIGURDSON",NA,"12:33","20.96","20.96",NA,NA,0,"0",NA,NA,NA,NA,0.19,"1.207","RTM-70"
"TWI","2023-04-11","12:54","NEUMAYR","RTM-90","main","SpC","uS/cm","Good","172","160","160","161",-13,"-7.558","SIGURDSON",NA,"12:33","1413","1416",NA,NA,-3,"-0.212",NA,NA,NA,NA,16,"7.77","RTM-70"
"TWI","2023-04-11","12:54","NEUMAYR","RTM-90","main","Dissolved Oxygen","mg/L","Excellent","9.5","9.72","9.67","9.71",0.18,"1.895","SIGURDSON",NA,"12:33","9.26","9.27",NA,NA,-0.01,"-0.108",NA,NA,NA,NA,0.19,"2.003","RTM-70"
"TWI","2023-04-11","12:54","NEUMAYR","RTM-90","main","pH","pH Units","Excellent","7.25","7.46","7.36","7.47",0.1,"1.379","SIGURDSON",NA,"12:33","7.02","7","10.04","10.08",0.02,"0.285",-0.04,"-0.797","0.03","-0.256",0.13,"1.635","RTM-70"
"TWI","2023-08-02","10:10","TRAN","RTM-104","main","Water Temperature","C","Excellent","24.1","24.09","24.38","24.47",-0.1,"-0.415","SIGURDSON",NA,"14:05","21.15","21.15",NA,NA,0,"0",NA,NA,NA,NA,0.1,"0.415","RTM-89"
"TWI","2023-08-02","10:10","TRAN","RTM-104","main","SpC","uS/cm","Excellent","205","206","206","207",0,"0","SIGURDSON",NA,"14:05","1000","997",NA,NA,3,"0.3",NA,NA,NA,NA,3,"0.3","RTM-89"
"TWI","2023-08-02","10:10","TRAN","RTM-104","main","Dissolved Oxygen","mg/L","Excellent","7.86","7.97","8","7.97",0.14,"1.781","SIGURDSON",NA,"14:05","9.23","9.17",NA,NA,0.06,"0.65",NA,NA,NA,NA,0.2,"2.431","RTM-89"
"TWI","2023-08-02","10:10","TRAN","RTM-104","main","pH","pH Units","Excellent","7.71","7.7","7.63","7.7",-0.08,"-1.038","SIGURDSON",NA,"14:05","7.02","7.05","10.05","10.05",-0.03,"-0.427",0,"0","0.015","-0.2135",0.095,"1.2515","RTM-89"
"TWI","2023-08-02","10:10","TRAN","RTM-104","main","Turbidity","FNU","Fair","8.97","7.34","9.58","8.99",-1.04,"-11.594","SIGURDSON",NA,"14:05","0","-0.03","124","124.35",0.03,"-1",-0.35,"-0.565","0.19","-0.7825",1.23,"12.3765","RTM-89"
"TWI","2023-08-23","11:55","TRAN","RTM-100","main","Water Temperature","C","Excellent","25.12","25.13","25.45","25.46",0,"0","TRAN",NA,"13:00","21.04","21.12",NA,NA,-0.08,"-0.38",NA,NA,NA,NA,0.08,"0.38","RTM-98"
"TWI","2023-08-23","11:55","TRAN","RTM-100","main","SpC","uS/cm","Excellent","296","296","297","297",0,"0","TRAN",NA,"13:00","5000","5041",NA,NA,-41,"-0.82",NA,NA,NA,NA,41,"0.82","RTM-98"
"TWI","2023-08-23","11:55","TRAN","RTM-100","main","Dissolved Oxygen","mg/L","Excellent","8.21","8.19","8.19","8.16",0.01,"0.122","TRAN",NA,"13:00","9.19","9.15",NA,NA,0.04,"0.435",NA,NA,NA,NA,0.05,"0.557","RTM-98"
"TWI","2023-08-23","11:55","TRAN","RTM-100","main","pH","pH Units","Excellent","7.84","7.8","7.9","7.8",0.06,"0.765","TRAN",NA,"13:00","7.02","7.17","10.04","10.07",-0.15,"-2.137",-0.03,"-0.598","0.09","-1.3675",0.15,"2.1325","RTM-98"
"TWI","2023-08-23","11:55","TRAN","RTM-100","main","Turbidity","FNU","Poor","4.96","5.51","8.01","7.17",1.39,"28.024","TRAN",NA,"13:00","0","-0.03","124","123.1",0.03,"-1",0.9,"1.452","0.465","0.226",1.855,"28.25","RTM-98"
"TWI","2023-09-06","09:30","TRAN","RTM-84","main","Water Temperature","C","Excellent","21.95","22.1","21.78","21.89",0.04,"0.182","TRAN",NA,"12:05","21.3","21.29",NA,NA,0.01,"0.047",NA,NA,NA,NA,0.05,"0.229","RTM-98"
"TWI","2023-09-06","09:30","TRAN","RTM-84","main","SpC","uS/cm","Excellent","304","304","305","304",1,"0.329","TRAN",NA,"12:05","1000","1001",NA,NA,-1,"-0.1",NA,NA,NA,NA,2,"0.429","RTM-98"
"TWI","2023-09-06","09:30","TRAN","RTM-84","main","Dissolved Oxygen","mg/L","Excellent","8.07","8.1","8.28","8.12",0.19,"2.354","TRAN",NA,"12:05","9.2","9.16",NA,NA,0.04,"0.435",NA,NA,NA,NA,0.23,"2.789","RTM-98"
"TWI","2023-09-06","09:30","TRAN","RTM-84","main","pH","pH Units","Excellent","7.72","7.61","7.74","7.64",-0.01,"-0.13","TRAN",NA,"12:05","7.02","7.09","10.05","10.09",-0.07,"-0.997",-0.04,"-0.796","0.055","-0.8965",0.065,"1.0265","RTM-98"
"TWI","2023-09-06","09:30","TRAN","RTM-84","main","Turbidity","FNU","Poor","5.71","7.25","6.68","9.02",-0.8,"-14.011","TRAN",NA,"12:05","0","0.05","124","125.6",-0.05,"-1",-1.6,"-2.581","0.825","-1.7905",1.625,"15.8015","RTM-98"
"TWI","2023-09-22","13:10","NEUMAYR","RTM-93","main","Water Temperature","C","Good","21.33","21.53","21.64","21.59",0.25,"1.172","SIGURDSON",NA,"14:30","21.61","21.53",NA,NA,0.08,"0.37",NA,NA,NA,NA,0.33,"1.542","RTM-98"
"TWI","2023-09-22","13:10","NEUMAYR","RTM-93","main","SpC","uS/cm","Excellent","281","277","280","277",-1,"-0.356","SIGURDSON",NA,"14:30","1000","1000",NA,NA,0,"0",NA,NA,NA,NA,1,"0.356","RTM-98"
"TWI","2023-09-22","13:10","NEUMAYR","RTM-93","main","Dissolved Oxygen","mg/L","Excellent","8.94","8.86","8.89","8.86",-0.05,"-0.559","SIGURDSON",NA,"14:30","9.31","9.29",NA,NA,0.02,"0.215",NA,NA,NA,NA,0.07,"0.774","RTM-98"
"TWI","2023-09-22","13:10","NEUMAYR","RTM-93","main","pH","pH Units","Excellent","7.95","8.02","7.98","8.03",0.02,"0.252","SIGURDSON",NA,"14:30","7.02","7","10.05","10.05",0.02,"0.285",0,"0","0.01","0.1425",0.03,"0.3945","RTM-98"
"TWI","2023-09-22","13:10","NEUMAYR","RTM-93","main","Turbidity","FNU","MAL","5.3","3.83","4.64","4.81",-1.64,"-30.943","SIGURDSON",NA,"14:30","0","0.26","124","127.63",-0.26,"-1",-3.63,"-5.855","1.945","-3.4275",3.585,"34.3705","RTM-98"
"TWI","2023-10-17","12:51","TRAN","RTM-92","main","Water Temperature","C","Excellent","19.89","19.94","20.04","20.04",0.05,"0.251","SIGURDSON",NA,"10:52","20.53","20.52",NA,NA,0.01,"0.049",NA,NA,NA,NA,0.06,"0.3","RTM-89"
"TWI","2023-10-17","12:51","TRAN","RTM-92","main","SpC","uS/cm","Excellent","193","193","193","193",0,"0","SIGURDSON",NA,"10:52","1000","990",NA,NA,10,"1",NA,NA,NA,NA,10,"1","RTM-89"
"TWI","2023-10-17","12:51","TRAN","RTM-92","main","Dissolved Oxygen","mg/L","Excellent","8.74","8.79","8.75","8.79",0.01,"0.114","SIGURDSON",NA,"10:52","9.23","9.24",NA,NA,-0.01,"-0.108",NA,NA,NA,NA,0.02,"0.222","RTM-89"
"TWI","2023-10-17","12:51","TRAN","RTM-92","main","pH","pH Units","Excellent","7.72","7.72","7.72","7.74",-0.02,"-0.259","SIGURDSON",NA,"10:52","7.02","7.02","10.04","9.98",0,"0",0.06,"1.195","0.03","0.5975",0.05,"0.8565","RTM-89"
"TWI","2023-10-17","12:51","TRAN","RTM-92","main","Turbidity","FNU","Poor","4.64","5.97","8.29","8.48",1.14,"24.569","SIGURDSON",NA,"10:52","0","0.11","124","125.55",-0.11,"-1",-1.55,"-2.5","0.83","-1.75",1.97,"26.319","RTM-89"
"TWI","2023-11-21","13:12","TRAN","RTM-90","main","Water Temperature","C","Good","14.32","14.48","14.51","14.51",0.16,"1.117","SIGURDSON",NA,"09:40","20.78","20.84",NA,NA,-0.06,"-0.289",NA,NA,NA,NA,0.22,"1.406","RTM-89"
"TWI","2023-11-21","13:12","TRAN","RTM-90","main","SpC","uS/cm","Excellent","402","399","402","399",0,"0","SIGURDSON",NA,"09:40","1000","1001",NA,NA,-1,"-0.1",NA,NA,NA,NA,1,"0.1","RTM-89"
"TWI","2023-11-21","13:12","TRAN","RTM-90","main","Dissolved Oxygen","mg/L","Excellent","9.69","9.59","9.71","9.59",0.02,"0.206","SIGURDSON",NA,"09:40","9.39","9.37",NA,NA,0.02,"0.213",NA,NA,NA,NA,0.04,"0.419","RTM-89"
"TWI","2023-11-21","13:12","TRAN","RTM-90","main","pH","pH Units","Excellent","7.66","7.66","7.65","7.67",-0.02,"-0.261","SIGURDSON",NA,"09:40","7.02","7.08","10.05","10.1",-0.06,"-0.855",-0.05,"-0.995","0.055","-0.925",0.075,"1.186","RTM-89"
"TWI","2023-11-21","13:12","TRAN","RTM-90","main","Turbidity","FNU","Fair","6.01","4.74","7.28","6.12",-0.11,"-1.83","SIGURDSON",NA,"09:40","0","0.08","124","134.93",-0.08,"-1",-10.93,"-17.629","5.505","-9.3145",5.615,"11.1445","RTM-89"
"TWI","2024-01-09","13:06","TRAN","RTM-61","main","Water Temperature","C","Excellent","9.88","9.97","9.79","9.95",-0.07,"-0.709","SIGURDSON",NA,"13:00","20.82","20.82",NA,NA,0,"0",NA,NA,NA,NA,0.07,"0.709","RTM-89"
"TWI","2024-01-09","13:06","TRAN","RTM-61","main","SpC","uS/cm","Excellent","593","591","592","591",-1,"-0.169","SIGURDSON",NA,"13:00","5000","5000",NA,NA,0,"0",NA,NA,NA,NA,1,"0.169","RTM-89"
