Station,Month,Year,Diameter (um),Inc Weight %
D6,3,2018,3.8634,3.62088
D6,3,2018,3.5193,3.47534
D6,3,2018,3.2059,3.30465
D6,3,2018,2.9204,3.11199
D6,3,2018,2.6603,2.90275
D6,3,2018,2.5,2.754284728
D6,3,2018,2.4234,2.68334
D6,3,2018,2.2076,2.46034
D6,3,2018,2.011,2.23913
D6,3,2018,1.8319,2.02374
D6,3,2018,1.6688,1.81928
D6,3,2018,1.5201,1.62968
D6,3,2018,1.3848,1.45831
D6,3,2018,1.2614,1.30271
D6,3,2018,1.1491,1.16237
D6,3,2018,1.0468,1.03626
D6,3,2018,0.95355,0.925942
D6,3,2018,0.86863,0.827732
D6,3,2018,0.79128,0.736667
D6,3,2018,0.72081,0.648223
D6,3,2018,0.65662,0.561472
D6,3,2018,0.59814,0.480978
D6,3,2018,0.54487,0.400817
D6,3,2018,0.49635,0.316056
D6,3,2018,0.45214,0.220063
D6,3,2018,0.41188,0.149058
D6,3,2018,0.3752,0.0840155
D7,3,2018,2000,0
D7,3,2018,1821.9,0
D7,3,2018,1659.6,0
D7,3,2018,1511.8,0
D7,3,2018,1377.2,0
D7,3,2018,1254.6,0
D7,3,2018,1142.8,0
D7,3,2018,1041,0
D7,3,2018,948.34,0
D7,3,2018,863.88,0
D7,3,2018,786.95,0
D7,3,2018,716.87,0
D7,3,2018,653.02,0
D7,3,2018,594.87,0
D7,3,2018,541.89,0
D7,3,2018,493.63,0
D7,3,2018,449.67,0
D7,3,2018,409.63,0
D7,3,2018,373.15,0
D7,3,2018,339.92,0
D7,3,2018,309.64,0
D7,3,2018,282.07,0
D7,3,2018,256.95,0
D7,3,2018,234.07,0
D7,3,2018,213.22,0
D7,3,2018,194.23,0
D7,3,2018,176.93,0
D7,3,2018,161.18,0
D7,3,2018,146.82,0
D7,3,2018,133.75,0
D7,3,2018,121.84,0
D7,3,2018,110.99,0
D7,3,2018,101.1,0
D7,3,2018,92.099,0.00329312
D7,3,2018,83.897,0.0357212
D7,3,2018,76.425,0.163304
D7,3,2018,69.619,0.354023
D7,3,2018,63.419,0.521748
D7,3,2018,57.771,0.584181
D7,3,2018,52.626,0.586148
D7,3,2018,47.94,0.576421
D7,3,2018,43.67,0.59781
D7,3,2018,39.781,0.678142
D7,3,2018,36.239,0.81719
D7,3,2018,33.011,0.986979
D7,3,2018,30.071,1.15101
D7,3,2018,27.393,1.28007
D7,3,2018,24.954,1.37563
D7,3,2018,23.843,1.420865
D7,3,2018,22.732,1.4661
D7,3,2018,20.707,1.5851
D7,3,2018,18.863,1.75556
D7,3,2018,17.183,1.97504
D7,3,2018,15.653,2.21852
D7,3,2018,14.259,2.45355
D7,3,2018,12.989,2.65593
D7,3,2018,11.832,2.82047
D7,3,2018,10.779,2.955
D7,3,2018,10,3.047850505
D7,3,2018,9.8187,3.06946
D7,3,2018,8.9443,3.16914
D7,3,2018,8.1477,3.25364
D7,3,2018,7.4221,3.32172
D7,3,2018,6.7611,3.3726
D7,3,2018,6.159,3.40622
D7,3,2018,5.6105,3.42106
D7,3,2018,5.1109,3.41411
D7,3,2018,4.6557,3.38223
D7,3,2018,4.2411,3.32335
D7,3,2018,3.8634,3.23754
D7,3,2018,3.5193,3.125
D7,3,2018,3.2059,2.98692
D7,3,2018,2.9204,2.82513
D7,3,2018,2.6603,2.6448
D7,3,2018,2.5,2.514563862
D7,3,2018,2.4234,2.45233
D7,3,2018,2.2076,2.2548
D7,3,2018,2.011,2.0581
D7,3,2018,1.8319,1.8669
D7,3,2018,1.6688,1.68699
D7,3,2018,1.5201,1.52268
D7,3,2018,1.3848,1.37752
D7,3,2018,1.2614,1.24802
D7,3,2018,1.1491,1.13305
D7,3,2018,1.0468,1.03057
D7,3,2018,0.95355,0.941987
D7,3,2018,0.86863,0.862145
D7,3,2018,0.79128,0.785119
D7,3,2018,0.72081,0.70558
D7,3,2018,0.65662,0.623018
D7,3,2018,0.59814,0.543186
D7,3,2018,0.54487,0.459629
D7,3,2018,0.49635,0.366899
D7,3,2018,0.45214,0.257527
D7,3,2018,0.41188,0.175249
D7,3,2018,0.3752,0.0988225
D41A,3,2018,2000,0
D41A,3,2018,1821.9,0
D41A,3,2018,1659.6,0
D41A,3,2018,1511.8,0
D41A,3,2018,1377.2,0
D41A,3,2018,1254.6,0
D41A,3,2018,1142.8,0
D41A,3,2018,1041,0
D41A,3,2018,948.34,0
D41A,3,2018,863.88,0
D41A,3,2018,786.95,0
D41A,3,2018,716.87,0
D41A,3,2018,653.02,0
D41A,3,2018,594.87,0
D41A,3,2018,541.89,0
D41A,3,2018,493.63,0
D41A,3,2018,449.67,0
D41A,3,2018,409.63,0
D41A,3,2018,373.15,0
D41A,3,2018,339.92,0
D41A,3,2018,309.64,0
D41A,3,2018,282.07,0
D41A,3,2018,256.95,0
D41A,3,2018,234.07,0
D41A,3,2018,213.22,0
D41A,3,2018,194.23,0
D41A,3,2018,176.93,0
D41A,3,2018,161.18,0
D41A,3,2018,146.82,0
D41A,3,2018,133.75,0
D41A,3,2018,121.84,0
D41A,3,2018,110.99,0
D41A,3,2018,101.1,0
D41A,3,2018,92.099,0
D41A,3,2018,83.897,0
D41A,3,2018,76.425,0
D41A,3,2018,69.619,8.43E-05
D41A,3,2018,63.419,0.00383773
D41A,3,2018,57.771,0.0303448
D41A,3,2018,52.626,0.116688
D41A,3,2018,47.94,0.259555
D41A,3,2018,43.67,0.426612
D41A,3,2018,39.781,0.579079
D41A,3,2018,36.239,0.713479
D41A,3,2018,33.011,0.826742
D41A,3,2018,30.071,0.920953
D41A,3,2018,27.393,1.0103
D41A,3,2018,24.954,1.11364
D41A,3,2018,23.843,1.183155
D41A,3,2018,22.732,1.25267
D41A,3,2018,20.707,1.44752
D41A,3,2018,18.863,1.70322
D41A,3,2018,17.183,2.00684
D41A,3,2018,15.653,2.33006
D41A,3,2018,14.259,2.63825
D41A,3,2018,12.989,2.90752
D41A,3,2018,11.832,3.1288
D41A,3,2018,10.779,3.3061
D41A,3,2018,10,3.421258638
D41A,3,2018,9.8187,3.44806
D41A,3,2018,8.9443,3.56063
D41A,3,2018,8.1477,3.64644
D41A,3,2018,7.4221,3.70653
D41A,3,2018,6.7611,3.74234
D41A,3,2018,6.159,3.75531
D41A,3,2018,5.6105,3.74556
D41A,3,2018,5.1109,3.71126
D41A,3,2018,4.6557,3.65012
D41A,3,2018,4.2411,3.56081
D41A,3,2018,3.8634,3.44407
D41A,3,2018,3.5193,3.30122
D41A,3,2018,3.2059,3.13429
D41A,3,2018,2.9204,2.94583
D41A,3,2018,2.6603,2.74078
D41A,3,2018,2.5,2.595028122
D41A,3,2018,2.4234,2.52538
D41A,3,2018,2.2076,2.30623
D41A,3,2018,2.011,2.08897
D41A,3,2018,1.8319,1.87784
D41A,3,2018,1.6688,1.67799
D41A,3,2018,1.5201,1.49339
D41A,3,2018,1.3848,1.32742
D41A,3,2018,1.2614,1.17799
D41A,3,2018,1.1491,1.04458
D41A,3,2018,1.0468,0.926121
D41A,3,2018,0.95355,0.823772
D41A,3,2018,0.86863,0.733956
D41A,3,2018,0.79128,0.651812
D41A,3,2018,0.72081,0.572884
D41A,3,2018,0.65662,0.495971
D41A,3,2018,0.59814,0.424877
D41A,3,2018,0.54487,0.354257
D41A,3,2018,0.49635,0.279591
D41A,3,2018,0.45214,0.194866
D41A,3,2018,0.41188,0.132087
D41A,3,2018,0.3752,0.0744606
D41,3,2018,2000,0
D41,3,2018,1821.9,0
D41,3,2018,1659.6,0
D41,3,2018,1511.8,0
D41,3,2018,1377.2,0
D41,3,2018,1254.6,0
D41,3,2018,1142.8,0
D41,3,2018,1041,0
D41,3,2018,948.34,0
D41,3,2018,863.88,0
D41,3,2018,786.95,0
D41,3,2018,716.87,0
D41,3,2018,653.02,0
D41,3,2018,594.87,0
D41,3,2018,541.89,0
D41,3,2018,493.63,0
D41,3,2018,449.67,0
D41,3,2018,409.63,0
D41,3,2018,373.15,0
D41,3,2018,339.92,0
D41,3,2018,309.64,0
D41,3,2018,282.07,0
D41,3,2018,256.95,0
D41,3,2018,234.07,0
D41,3,2018,213.22,0
D41,3,2018,194.23,0
D41,3,2018,176.93,0
D41,3,2018,161.18,0
D41,3,2018,146.82,0
D41,3,2018,133.75,0
D41,3,2018,121.84,0
D41,3,2018,110.99,0
D41,3,2018,101.1,0
D41,3,2018,92.099,0
D41,3,2018,83.897,0
D41,3,2018,76.425,0
D41,3,2018,69.619,0.00515696
D41,3,2018,63.419,0.0499111
D41,3,2018,57.771,0.219253
D41,3,2018,52.626,0.43529
D41,3,2018,47.94,0.633906
D41,3,2018,43.67,0.735403
D41,3,2018,39.781,0.851772
D41,3,2018,36.239,0.953607
D41,3,2018,33.011,1.02775
D41,3,2018,30.071,1.05436
D41,3,2018,27.393,1.04506
D41,3,2018,24.954,1.03527
D41,3,2018,23.843,1.04804
D41,3,2018,22.732,1.06081
D41,3,2018,20.707,1.15375
D41,3,2018,18.863,1.33435
D41,3,2018,17.183,1.58905
D41,3,2018,15.653,1.89307
D41,3,2018,14.259,2.20451
D41,3,2018,12.989,2.49409
D41,3,2018,11.832,2.74927
D41,3,2018,10.779,2.9672
D41,3,2018,10,3.119763293
D41,3,2018,9.8187,3.15527
D41,3,2018,8.9443,3.31726
D41,3,2018,8.1477,3.45567
D41,3,2018,7.4221,3.57109
D41,3,2018,6.7611,3.66302
D41,3,2018,6.159,3.73148
D41,3,2018,5.6105,3.77466
D41,3,2018,5.1109,3.79006
D41,3,2018,4.6557,3.77396
D41,3,2018,4.2411,3.7237
D41,3,2018,3.8634,3.63788
D41,3,2018,3.5193,3.51632
D41,3,2018,3.2059,3.36036
D41,3,2018,2.9204,3.17263
D41,3,2018,2.6603,2.95891
D41,3,2018,2.5,2.801600823
D41,3,2018,2.4234,2.72643
D41,3,2018,2.2076,2.4837
D41,3,2018,2.011,2.23844
D41,3,2018,1.8319,1.99768
D41,3,2018,1.6688,1.76858
D41,3,2018,1.5201,1.55678
D41,3,2018,1.3848,1.36659
D41,3,2018,1.2614,1.19692
D41,3,2018,1.1491,1.04775
D41,3,2018,1.0468,0.918082
D41,3,2018,0.95355,0.808644
D41,3,2018,0.86863,0.715071
D41,3,2018,0.79128,0.631876
D41,3,2018,0.72081,0.553805
D41,3,2018,0.65662,0.479155
D41,3,2018,0.59814,0.41063
D41,3,2018,0.54487,0.342856
D41,3,2018,0.49635,0.27107
D41,3,2018,0.45214,0.189445
D41,3,2018,0.41188,0.128748
D41,3,2018,0.3752,0.072658
C3A,4,2018,2000,0
C3A,4,2018,1821.9,0
C3A,4,2018,1659.6,0
C3A,4,2018,1511.8,0
C3A,4,2018,1377.2,0
C3A,4,2018,1254.6,0
C3A,4,2018,1142.8,0
C3A,4,2018,1041,0
C3A,4,2018,948.34,0
C3A,4,2018,863.88,0.00205886
C3A,4,2018,786.95,0.0178556
C3A,4,2018,716.87,0.066677
C3A,4,2018,653.02,0.1035
C3A,4,2018,594.87,0.107115
C3A,4,2018,541.89,0.0860581
C3A,4,2018,493.63,0.0819432
C3A,4,2018,449.67,0.098649
C3A,4,2018,409.63,0.133289
C3A,4,2018,373.15,0.177923
C3A,4,2018,339.92,0.223109
C3A,4,2018,309.64,0.265081
C3A,4,2018,282.07,0.303506
C3A,4,2018,256.95,0.337871
C3A,4,2018,234.07,0.365518
C3A,4,2018,213.22,0.387131
C3A,4,2018,194.23,0.411061
C3A,4,2018,176.93,0.452805
C3A,4,2018,161.18,0.526307
C3A,4,2018,146.82,0.634772
C3A,4,2018,133.75,0.765977
C3A,4,2018,121.84,0.897927
C3A,4,2018,110.99,1.01387
C3A,4,2018,101.1,1.113
C3A,4,2018,92.099,1.20834
C3A,4,2018,83.897,1.31561
C3A,4,2018,76.425,1.44391
C3A,4,2018,69.619,1.59362
C3A,4,2018,63.419,1.75984
C3A,4,2018,57.771,1.93751
C3A,4,2018,52.626,2.1235
C3A,4,2018,47.94,2.31518
C3A,4,2018,43.67,2.508
C3A,4,2018,39.781,2.69276
C3A,4,2018,36.239,2.85637
C3A,4,2018,33.011,2.98505
C3A,4,2018,30.071,3.06978
C3A,4,2018,27.393,3.1114
C3A,4,2018,24.954,3.12042
C3A,4,2018,23.843,3.116455
C3A,4,2018,22.732,3.11249
C3A,4,2018,20.707,3.10015
C3A,4,2018,18.863,3.08652
C3A,4,2018,17.183,3.0652
C3A,4,2018,15.653,3.02472
C3A,4,2018,14.259,2.95641
C3A,4,2018,12.989,2.85865
C3A,4,2018,11.832,2.73663
C3A,4,2018,10.779,2.59865
C3A,4,2018,10,2.479816604
C3A,4,2018,9.8187,2.45216
C3A,4,2018,8.9443,2.30281
C3A,4,2018,8.1477,2.15426
C3A,4,2018,7.4221,2.00933
C3A,4,2018,6.7611,1.86961
C3A,4,2018,6.159,1.736
C3A,4,2018,5.6105,1.60874
C3A,4,2018,5.1109,1.488
C3A,4,2018,4.6557,1.37414
C3A,4,2018,4.2411,1.26733
C3A,4,2018,3.8634,1.16784
C3A,4,2018,3.5193,1.07512
C3A,4,2018,3.2059,0.988899
C3A,4,2018,2.9204,0.908587
C3A,4,2018,2.6603,0.834256
C3A,4,2018,2.5,0.787976734
C3A,4,2018,2.4234,0.765862
C3A,4,2018,2.2076,0.703381
C3A,4,2018,2.011,0.6467
C3A,4,2018,1.8319,0.594946
C3A,4,2018,1.6688,0.54825
C3A,4,2018,1.5201,0.50635
C3A,4,2018,1.3848,0.469647
C3A,4,2018,1.2614,0.43603
C3A,4,2018,1.1491,0.40484
C3A,4,2018,1.0468,0.375072
C3A,4,2018,0.95355,0.347406
C3A,4,2018,0.86863,0.320588
C3A,4,2018,0.79128,0.293128
C3A,4,2018,0.72081,0.26372
C3A,4,2018,0.65662,0.232304
C3A,4,2018,0.59814,0.201775
C3A,4,2018,0.54487,0.169937
C3A,4,2018,0.49635,0.135125
C3A,4,2018,0.45214,0.0943558
C3A,4,2018,0.41188,0.0638838
C3A,4,2018,0.3752,0.0359097
C10A,4,2018,2000,0
C10A,4,2018,1821.9,0
C10A,4,2018,1659.6,0
C10A,4,2018,1511.8,0
C10A,4,2018,1377.2,0
C10A,4,2018,1254.6,0
C10A,4,2018,1142.8,0
C10A,4,2018,1041,0
C10A,4,2018,948.34,0
C10A,4,2018,863.88,0
C10A,4,2018,786.95,0
C10A,4,2018,716.87,0
C10A,4,2018,653.02,0
C10A,4,2018,594.87,0
C10A,4,2018,541.89,0
C10A,4,2018,493.63,0
C10A,4,2018,449.67,0
C10A,4,2018,409.63,0
C10A,4,2018,373.15,0
C10A,4,2018,339.92,0
C10A,4,2018,309.64,0
C10A,4,2018,282.07,0
C10A,4,2018,256.95,0
C10A,4,2018,234.07,0
C10A,4,2018,213.22,0
C10A,4,2018,194.23,0
C10A,4,2018,176.93,0
C10A,4,2018,161.18,0
C10A,4,2018,146.82,0
C10A,4,2018,133.75,0
C10A,4,2018,121.84,0.00312164
C10A,4,2018,110.99,0.0405832
C10A,4,2018,101.1,0.207953
C10A,4,2018,92.099,0.521267
C10A,4,2018,83.897,0.878344
C10A,4,2018,76.425,1.12819
C10A,4,2018,69.619,1.26602
C10A,4,2018,63.419,1.3266
C10A,4,2018,57.771,1.368
C10A,4,2018,52.626,1.44358
C10A,4,2018,47.94,1.58124
C10A,4,2018,43.67,1.77582
C10A,4,2018,39.781,1.99875
C10A,4,2018,36.239,2.21181
C10A,4,2018,33.011,2.38289
C10A,4,2018,30.071,2.50206
C10A,4,2018,27.393,2.58108
C10A,4,2018,24.954,2.64469
C10A,4,2018,23.843,2.681565
C10A,4,2018,22.732,2.71844
C10A,4,2018,20.707,2.81586
C10A,4,2018,18.863,2.93287
C10A,4,2018,17.183,3.05086
C10A,4,2018,15.653,3.14602
C10A,4,2018,14.259,3.20162
C10A,4,2018,12.989,3.2133
C10A,4,2018,11.832,3.18699
C10A,4,2018,10.779,3.13264
C10A,4,2018,10,3.072618954
C10A,4,2018,9.8187,3.05865
C10A,4,2018,8.9443,2.97088
C10A,4,2018,8.1477,2.87321
C10A,4,2018,7.4221,2.76892
C10A,4,2018,6.7611,2.66023
C10A,4,2018,6.159,2.54852
C10A,4,2018,5.6105,2.43413
C10A,4,2018,5.1109,2.31693
C10A,4,2018,4.6557,2.19707
C10A,4,2018,4.2411,2.07484
C10A,4,2018,3.8634,1.95107
C10A,4,2018,3.5193,1.82596
C10A,4,2018,3.2059,1.70012
C10A,4,2018,2.9204,1.57409
C10A,4,2018,2.6603,1.44964
C10A,4,2018,2.5,1.367805125
C10A,4,2018,2.4234,1.3287
C10A,4,2018,2.2076,1.21316
C10A,4,2018,2.011,1.10447
C10A,4,2018,1.8319,1.00304
C10A,4,2018,1.6688,0.910411
C10A,4,2018,1.5201,0.827311
C10A,4,2018,1.3848,0.754822
C10A,4,2018,1.2614,0.690029
C10A,4,2018,1.1491,0.631936
C10A,4,2018,1.0468,0.579035
C10A,4,2018,0.95355,0.532114
C10A,4,2018,0.86863,0.488645
C10A,4,2018,0.79128,0.445674
C10A,4,2018,0.72081,0.400634
C10A,4,2018,0.65662,0.353253
C10A,4,2018,0.59814,0.307388
C10A,4,2018,0.54487,0.259489
C10A,4,2018,0.49635,0.206755
C10A,4,2018,0.45214,0.144747
C10A,4,2018,0.41188,0.0982491
C10A,4,2018,0.3752,0.0553062
D4,4,2018,2000,0
D4,4,2018,1821.9,0
D4,4,2018,1659.6,0
D4,4,2018,1511.8,0
D4,4,2018,1377.2,0
D4,4,2018,1254.6,0
D4,4,2018,1142.8,0
D4,4,2018,1041,0
D4,4,2018,948.34,0
D4,4,2018,863.88,0
D4,4,2018,786.95,0
D4,4,2018,716.87,0
D4,4,2018,653.02,0
D4,4,2018,594.87,0
D4,4,2018,541.89,0
D4,4,2018,493.63,0
D4,4,2018,449.67,0
D4,4,2018,409.63,0
D4,4,2018,373.15,0
D4,4,2018,339.92,0
D4,4,2018,309.64,0
D4,4,2018,282.07,0
D4,4,2018,256.95,0
D4,4,2018,234.07,0
D4,4,2018,213.22,0
D4,4,2018,194.23,0
D4,4,2018,176.93,0
D4,4,2018,161.18,0
D4,4,2018,146.82,0
D4,4,2018,133.75,0
D4,4,2018,121.84,0
D4,4,2018,110.99,0
D4,4,2018,101.1,0
D4,4,2018,92.099,0
D4,4,2018,83.897,0
D4,4,2018,76.425,0
D4,4,2018,69.619,0
D4,4,2018,63.419,0
D4,4,2018,57.771,0
D4,4,2018,52.626,0
D4,4,2018,47.94,0
D4,4,2018,43.67,0
D4,4,2018,39.781,0
D4,4,2018,36.239,0.0190497
D4,4,2018,33.011,0.177289
D4,4,2018,30.071,0.741111
D4,4,2018,27.393,1.43588
D4,4,2018,24.954,1.92485
D4,4,2018,23.843,1.9688
D4,4,2018,22.732,2.01275
D4,4,2018,20.707,1.98672
D4,4,2018,18.863,2.07302
D4,4,2018,17.183,2.31612
D4,4,2018,15.653,2.73563
D4,4,2018,14.259,3.20582
D4,4,2018,12.989,3.57765
D4,4,2018,11.832,3.81812
D4,4,2018,10.779,3.91961
D4,4,2018,10,3.959829536
D4,4,2018,9.8187,3.96919
D4,4,2018,8.9443,4.0089
D4,4,2018,8.1477,4.02942
D4,4,2018,7.4221,4.02641
D4,4,2018,6.7611,3.97886
D4,4,2018,6.159,3.90586
D4,4,2018,5.6105,3.81319
D4,4,2018,5.1109,3.70328
D4,4,2018,4.6557,3.56788
D4,4,2018,4.2411,3.40184
D4,4,2018,3.8634,3.21252
D4,4,2018,3.5193,3.00471
D4,4,2018,3.2059,2.78662
D4,4,2018,2.9204,2.55584
D4,4,2018,2.6603,2.31795
D4,4,2018,2.5,2.156587649
D4,4,2018,2.4234,2.07948
D4,4,2018,2.2076,1.85087
D4,4,2018,2.011,1.63865
D4,4,2018,1.8319,1.4447
D4,4,2018,1.6688,1.27287
D4,4,2018,1.5201,1.12496
D4,4,2018,1.3848,1.00572
D4,4,2018,1.2614,0.909056
D4,4,2018,1.1491,0.831738
D4,4,2018,1.0468,0.76777
D4,4,2018,0.95355,0.717733
D4,4,2018,0.86863,0.675354
D4,4,2018,0.79128,0.633824
D4,4,2018,0.72081,0.586295
D4,4,2018,0.65662,0.530891
D4,4,2018,0.59814,0.473619
D4,4,2018,0.54487,0.408987
D4,4,2018,0.49635,0.332544
D4,4,2018,0.45214,0.236215
D4,4,2018,0.41188,0.161727
D4,4,2018,0.3752,0.0908927
D19,4,2018,2000,0
D19,4,2018,1821.9,0
D19,4,2018,1659.6,0
D19,4,2018,1511.8,0
D19,4,2018,1377.2,0
D19,4,2018,1254.6,0
D19,4,2018,1142.8,0
D19,4,2018,1041,0
D19,4,2018,948.34,0
D19,4,2018,863.88,0
D19,4,2018,786.95,0
D19,4,2018,716.87,0
D19,4,2018,653.02,0
D19,4,2018,594.87,0
D19,4,2018,541.89,0
D19,4,2018,493.63,0
D19,4,2018,449.67,0
D19,4,2018,409.63,0
D19,4,2018,373.15,0
D19,4,2018,339.92,0
D19,4,2018,309.64,0
D19,4,2018,282.07,0
D19,4,2018,256.95,0
D19,4,2018,234.07,0
D19,4,2018,213.22,0
D19,4,2018,194.23,0
D19,4,2018,176.93,0
D19,4,2018,161.18,0
D19,4,2018,146.82,0
D19,4,2018,133.75,0
D19,4,2018,121.84,0
D19,4,2018,110.99,0
D19,4,2018,101.1,0
D19,4,2018,92.099,0
D19,4,2018,83.897,0
D19,4,2018,76.425,0
D19,4,2018,69.619,0
D19,4,2018,63.419,0
D19,4,2018,57.771,0
D19,4,2018,52.626,0
D19,4,2018,47.94,0
D19,4,2018,43.67,0
D19,4,2018,39.781,0
D19,4,2018,36.239,0
D19,4,2018,33.011,0
D19,4,2018,30.071,0
D19,4,2018,27.393,0
D19,4,2018,24.954,0
D19,4,2018,23.843,0
D19,4,2018,22.732,0
D19,4,2018,20.707,0
D19,4,2018,18.863,0
D19,4,2018,17.183,0.336144
D19,4,2018,15.653,3.03395
D19,4,2018,14.259,5.36783
D19,4,2018,12.989,5.24123
D19,4,2018,11.832,5.09153
D19,4,2018,10.779,4.92709
D19,4,2018,10,4.704219585
D19,4,2018,9.8187,4.65235
D19,4,2018,8.9443,4.39322
D19,4,2018,8.1477,4.28046
D19,4,2018,7.4221,4.28512
D19,4,2018,6.7611,4.33323
D19,4,2018,6.159,4.33047
D19,4,2018,5.6105,4.23372
D19,4,2018,5.1109,4.06222
D19,4,2018,4.6557,3.86004
D19,4,2018,4.2411,3.68088
D19,4,2018,3.8634,3.54638
D19,4,2018,3.5193,3.44442
D19,4,2018,3.2059,3.34081
D19,4,2018,2.9204,3.19279
D19,4,2018,2.6603,2.97105
D19,4,2018,2.5,2.762829164
D19,4,2018,2.4234,2.66333
D19,4,2018,2.2076,2.27973
D19,4,2018,2.011,1.84818
D19,4,2018,1.8319,1.40713
D19,4,2018,1.6688,0.998152
D19,4,2018,1.5201,0.656521
D19,4,2018,1.3848,0.407988
D19,4,2018,1.2614,0.262845
D19,4,2018,1.1491,0.213467
D19,4,2018,1.0468,0.24387
D19,4,2018,0.95355,0.337757
D19,4,2018,0.86863,0.471171
D19,4,2018,0.79128,0.612762
D19,4,2018,0.72081,0.734245
D19,4,2018,0.65662,0.815061
D19,4,2018,0.59814,0.840984
D19,4,2018,0.54487,0.805748
D19,4,2018,0.49635,0.708187
D19,4,2018,0.45214,0.553835
D19,4,2018,0.41188,0.34685
D19,4,2018,0.3752,0.187264
D28A,4,2018,2000,0
D28A,4,2018,1821.9,0
D28A,4,2018,1659.6,0
D28A,4,2018,1511.8,0
D28A,4,2018,1377.2,0
D28A,4,2018,1254.6,0
D28A,4,2018,1142.8,0
D28A,4,2018,1041,0
D28A,4,2018,948.34,0
D28A,4,2018,863.88,0
D28A,4,2018,786.95,0
D28A,4,2018,716.87,0
D28A,4,2018,653.02,0
D28A,4,2018,594.87,0
D28A,4,2018,541.89,0
D28A,4,2018,493.63,0
D28A,4,2018,449.67,0
D28A,4,2018,409.63,0
D28A,4,2018,373.15,0
D28A,4,2018,339.92,0
D28A,4,2018,309.64,0
D28A,4,2018,282.07,0
D28A,4,2018,256.95,0
D28A,4,2018,234.07,0
D28A,4,2018,213.22,0
D28A,4,2018,194.23,0
D28A,4,2018,176.93,0
D28A,4,2018,161.18,0
D28A,4,2018,146.82,0
D28A,4,2018,133.75,0
D28A,4,2018,121.84,0
D28A,4,2018,110.99,0
D28A,4,2018,101.1,0
D28A,4,2018,92.099,0
D28A,4,2018,83.897,0
D28A,4,2018,76.425,0
D28A,4,2018,69.619,0
D28A,4,2018,63.419,0
D28A,4,2018,57.771,0
D28A,4,2018,52.626,0
D28A,4,2018,47.94,0
D28A,4,2018,43.67,0.0296441
D28A,4,2018,39.781,0.284205
D28A,4,2018,36.239,1.18997
D28A,4,2018,33.011,2.20073
D28A,4,2018,30.071,2.77708
D28A,4,2018,27.393,2.61897
D28A,4,2018,24.954,2.40006
D28A,4,2018,23.843,2.35836
D28A,4,2018,22.732,2.31666
D28A,4,2018,20.707,2.482
D28A,4,2018,18.863,2.89398
D28A,4,2018,17.183,3.42474
D28A,4,2018,15.653,3.9171
D28A,4,2018,14.259,4.24031
D28A,4,2018,12.989,4.38394
D28A,4,2018,11.832,4.41193
D28A,4,2018,10.779,4.37646
D28A,4,2018,10,4.319959583
D28A,4,2018,9.8187,4.30681
D28A,4,2018,8.9443,4.19599
D28A,4,2018,8.1477,4.04716
D28A,4,2018,7.4221,3.87625
D28A,4,2018,6.7611,3.70006
D28A,4,2018,6.159,3.52745
D28A,4,2018,5.6105,3.35373
D28A,4,2018,5.1109,3.17402
D28A,4,2018,4.6557,2.9869
D28A,4,2018,4.2411,2.7966
D28A,4,2018,3.8634,2.60469
D28A,4,2018,3.5193,2.40794
D28A,4,2018,3.2059,2.20291
D28A,4,2018,2.9204,1.9892
D28A,4,2018,2.6603,1.77208
D28A,4,2018,2.5,1.626287522
D28A,4,2018,2.4234,1.55662
D28A,4,2018,2.2076,1.34686
D28A,4,2018,2.011,1.14533
D28A,4,2018,1.8319,0.956394
D28A,4,2018,1.6688,0.785776
D28A,4,2018,1.5201,0.637366
D28A,4,2018,1.3848,0.512291
D28A,4,2018,1.2614,0.408224
D28A,4,2018,1.1491,0.324256
D28A,4,2018,1.0468,0.259455
D28A,4,2018,0.95355,0.212717
D28A,4,2018,0.86863,0.179588
D28A,4,2018,0.79128,0.155072
D28A,4,2018,0.72081,0.13517
D28A,4,2018,0.65662,0.118212
D28A,4,2018,0.59814,0.103932
D28A,4,2018,0.54487,0.0898059
D28A,4,2018,0.49635,0.0734228
D28A,4,2018,0.45214,0.05268
D28A,4,2018,0.41188,0.0364658
D28A,4,2018,0.3752,0.0207823
D26,4,2018,2000,0
D26,4,2018,1821.9,0
D26,4,2018,1659.6,0
D26,4,2018,1511.8,0
D26,4,2018,1377.2,0
D26,4,2018,1254.6,0
D26,4,2018,1142.8,0
D26,4,2018,1041,0
D26,4,2018,948.34,0
D26,4,2018,863.88,0
D26,4,2018,786.95,0
D26,4,2018,716.87,0
D26,4,2018,653.02,0
D26,4,2018,594.87,0
D26,4,2018,541.89,0
D26,4,2018,493.63,0
D26,4,2018,449.67,0
D26,4,2018,409.63,0
D26,4,2018,373.15,0
D26,4,2018,339.92,0
D26,4,2018,309.64,0
D26,4,2018,282.07,0
D26,4,2018,256.95,0
D26,4,2018,234.07,0
D26,4,2018,213.22,0
D26,4,2018,194.23,0
D26,4,2018,176.93,0
D26,4,2018,161.18,0
D26,4,2018,146.82,0
D26,4,2018,133.75,0
D26,4,2018,121.84,0
D26,4,2018,110.99,0
D26,4,2018,101.1,0
D26,4,2018,92.099,0
D26,4,2018,83.897,0
D26,4,2018,76.425,0
D26,4,2018,69.619,0
D26,4,2018,63.419,0
D26,4,2018,57.771,0
D26,4,2018,52.626,0
